id,x,y,pwd,pd,ward,zipcode
101002655604,-7910847.32,5205631.58,07,C11,16,02124
101002666709,-7921354.78,5214631.28,04,D14,22,02135
101002556378,-7921426.93,5205090.41,06,E5,20,02132
101002610961,-7908858.03,5210629.51,05,C6,7,02127
101002332217,-7915010.69,5200321.91,08,E18,18,02126
101002726480,-7921384.85,5204818.93,06,E5,20,02132
101002740999,-7912336.76,5218515.66,1A,A15,2,02129
101002490246,-7913304.01,5211480.68,10B,D4,9,02120
101002746388,-7911572.00,5212994.06,1C,D4,5,02116
101002733145,-7912238.82,5204065.00,07,B3,17,02124
101002605075,-7917231.51,5204704.55,02,E5,19,02131
101002638818,-7919555.85,5215039.53,04,D14,22,02135
101002303202,-7910044.07,5215092.63,1B,A1,3,02109
101002393145,-7909860.35,5215228.01,1B,A1,3,02109
101002605841,-7917204.79,5205043.15,02,E5,19,02131
101002392691,-7915906.26,5211511.34,10A,B2,10,02115
101002403024,-7909995.71,5216193.57,1B,A1,3,02113
101002297912,-7907184.89,5211326.72,05,C6,6,02127
101002660981,-7922383.38,5212483.35,04,D14,22,02135
101002660475,-7912700.34,5210987.05,10B,B2,8,02119
101002323676,-7909971.85,5216124.65,1B,A1,3,02113
101002501307,-7915699.75,5207881.84,02,E13,19,02130
101002462905,-7913920.77,5209284.79,10B,B2,11,02119
101002734647,-7910637.02,5212953.76,1C,D4,3,02118
101002399244,-7912905.61,5211959.23,10B,D4,9,02118
101002608186,-7917352.85,5203953.66,02,E5,19,02131
101002722671,-7910505.46,5215201.27,1B,A1,3,02114
101002602652,-7911041.11,5215119.21,1B,A1,3,02114
101002611085,-7915110.86,5211033.08,10A,B2,10,02120
101002384843,-7908752.14,5211384.53,05,C6,6,02127
101002639069,-7912511.54,5211933.63,1C,D4,9,02118
101002742548,-7917265.65,5205354.76,02,E5,19,02130
101002303060,-7921019.29,5213109.17,04,D14,22,02135
101002724859,-7908177.87,5208548.72,03,C6,13,02125
101002676775,-7910930.81,5203807.69,07,C11,17,02124
101002733568,-7916742.94,5207373.67,02,E13,19,02130
101002393733,-7919610.42,5197187.77,08,E18,18,02136
101002610429,-7917692.38,5204042.44,02,E5,19,02131
101002358935,-7916293.08,5208562.28,02,E13,19,02130
101002671404,-7910223.92,5214986.79,1B,A1,3,02203
101002324531,-7911643.37,5214078.22,1C,D4,5,02116
101002546314,-7911465.13,5215160.04,1B,A1,5,02114
101002326859,-7911466.24,5215113.34,1B,A1,5,02114
101002531465,-7911958.96,5208833.42,03,B2,13,02125
101002407992,-7913424.38,5203588.00,07,B3,14,02124
101002676438,-7914607.70,5209379.79,10B,B2,11,02119
101002739350,-7916898.67,5199759.37,08,E18,18,02136
101002558638,-7912783.16,5212707.75,1C,D4,4,02115
101002556071,-7914084.50,5203724.93,07,B3,14,02126
101002366316,-7910441.45,5215936.62,1B,A1,3,02114
101002650865,-7910988.68,5217735.03,1A,A15,2,02129
101002308592,-7909519.27,5208730.89,03,C11,13,02125
101002631906,-7917251.55,5203645.19,02,E5,19,02131
101002553643,-7909698.50,5204961.87,07,C11,16,02122
101002502320,-7910291.84,5205297.47,07,C11,16,02122
101002304364,-7919912.74,5212285.03,04,D14,21,02135
101002484132,-7910672.98,5217260.96,1A,A15,2,02129
101002638459,-7912194.28,5214110.06,1C,D4,5,02116
101002604052,-7910135.97,5215993.18,1B,A1,3,02113
101002503867,-7913254.06,5201750.97,07,B3,18,02126
101002656273,-7914871.52,5212281.52,10A,D4,21,02215
101002489515,-7911809.46,5204268.29,07,B3,17,02124
101002548478,-7917998.52,5196593.84,08,E18,18,02136
101002490003,-7911888.17,5203300.61,07,B3,17,02124
101002559864,-7911769.05,5203735.46,07,B3,17,02124
101002709180,-7911590.93,5213311.72,1C,A1,5,02116
101002596439,-7911743.44,5212043.56,1C,D4,9,02118
101002724527,-7907843.40,5211067.55,05,C6,6,02127
101002762843,-7906956.85,5217836.62,09,A7,1,02128
101002491716,-7911257.06,5212140.63,1C,D4,3,02118
101002419559,-7916413.31,5207928.50,02,E13,19,02130
101002664669,-7913095.97,5209250.30,10B,B2,12,02119
101002610622,-7908096.60,5211653.51,05,C6,6,02127
101002301451,-7910460.07,5213620.39,1C,A1,3,02111
101002674945,-7906505.84,5211267.98,05,C6,6,02127
101002471582,-7913806.21,5202918.45,07,B3,14,02126
101002503315,-7917932.96,5214647.96,04,D14,22,02134
101002632967,-7909710.75,5204426.14,07,C11,16,02122
101002306823,-7910614.66,5206066.53,03,C11,15,02122
101002492317,-7922339.96,5214021.20,04,D14,22,02135
101002465990,-7909830.97,5204793.32,07,C11,16,02122
101002725057,-7913163.87,5213810.30,1C,D4,5,02116
101002634875,-7912421.37,5211984.83,1C,D4,9,02118
101002457593,-7919967.75,5204089.09,06,E5,20,02132
101002645577,-7909725.22,5205034.11,07,C11,16,02122
101002634660,-7909487.87,5215635.66,1B,A1,3,02113
101002529881,-7911235.81,5215009.39,1B,A1,5,02114
101002399230,-7913692.32,5212641.82,10A,D4,4,02115
101002661679,-7913335.32,5205687.27,03,B3,14,02124
101002461956,-7910223.92,5214986.79,1B,A1,3,02203
101002406554,-7910608.63,5217160.01,1A,A15,2,02129
101002565624,-7915001.77,5208599.92,02,E13,11,02130
101002650218,-7912900.38,5213515.82,1C,D4,5,02116
101002729721,-7908410.27,5211601.76,05,C6,6,02127
101002637847,-7917151.36,5204570.62,02,E5,19,02131
101002677534,-7909852.12,5210769.55,05,C6,7,02127
101002730112,-7920056.37,5203845.68,06,E5,20,02132
101002411794,-7912884.46,5212185.13,10B,D4,9,02118
101002360990,-7911813.80,5208588.93,03,B2,13,02125
101002466394,-7908026.01,5217804.80,09,A7,1,02128
101002744446,-7915359.80,5209444.13,02,E13,10,02130
101002368808,-7911221.34,5213525.61,1C,A1,5,02116
101002459218,-7921798.83,5211135.81,04,D14,21,02467
101002493081,-7920707.66,5214267.89,04,D14,22,02135
101002602258,-7912980.19,5213686.78,1C,D4,5,02116
101002476627,-7908042.24,5217638.37,09,A7,1,02128
101002734551,-7918309.07,5213447.29,04,D14,21,02134
101002407816,-7911464.02,5212774.01,1C,D4,3,02118
101002634690,-7911485.19,5204051.45,07,C11,17,02124
101002431485,-7916278.69,5205788.42,02,E13,19,02130
101002745861,-7922095.69,5204147.94,06,E5,20,02132
101002640675,-7917560.21,5204474.61,02,E5,19,02131
101002500312,-7913251.54,5206221.19,02,B3,12,02121
101002382006,-7911486.12,5211433.26,1C,D4,8,02118
101002406155,-7920102.09,5214888.37,04,D14,22,02135
101002645481,-7905529.56,5218467.42,09,A7,1,02128
101002632909,-7916138.87,5198751.39,08,E18,18,02136
101002481065,-7913643.66,5213522.60,10A,D4,5,02115
101002327473,-7911249.17,5212668.58,1C,D4,3,02118
101002408230,-7911330.45,5205732.41,03,C11,17,02124
101002364421,-7918823.39,5197362.19,08,E18,18,02136
101002676603,-7918090.88,5213741.02,04,D14,21,02134
101002636530,-7910340.81,5209358.70,03,C6,7,02125
101002465022,-7911985.01,5203529.32,07,B3,17,02124
101002383582,-7912404.69,5205628.57,03,B3,14,02121
101002636643,-7910097.01,5214608.67,1C,A1,3,02109
101002632948,-7917876.06,5201266.57,08,E18,18,02136
101002652604,-7916368.78,5208063.69,02,E13,19,02130
101002395560,-7912162.00,5211465.27,1C,D4,8,02118
101002402143,-7908594.39,5210739.05,05,C6,7,02127
101002400278,-7915830.93,5206749.28,02,E13,11,02130
101002675602,-7909635.05,5207907.42,03,C11,13,02125
101002650970,-7912244.26,5213444.68,1C,D4,4,02116
101002417875,-7910689.12,5217821.98,1A,A15,2,02129
101002739240,-7912794.29,5213477.41,1C,D4,5,02116
101002658882,-7915054.09,5207862.26,02,E13,11,02130
101002361470,-7916383.99,5207804.71,02,E13,19,02130
101002758357,-7912561.46,5212589.85,1C,D4,4,02118
101002374718,-7919773.02,5214969.31,04,D14,22,02135
101002553992,-7913869.65,5210257.59,10B,B2,9,02119
101002363796,-7911447.55,5213384.32,1C,A1,5,02116
101002458452,-7911058.81,5215185.65,1B,A1,3,02114
101002556779,-7917014.57,5200911.11,08,E18,18,02136
101002370596,-7906605.74,5211746.93,05,C6,6,02127
101002720246,-7911019.85,5214787.94,1B,A1,5,02108
101002476048,-7911114.85,5210037.61,03,C6,8,02118
101002592543,-7913884.12,5208110.65,10B,B2,12,02121
101002761850,-7909766.85,5215606.29,1B,A1,3,02113
101002478277,-7910725.69,5212741.76,1C,D4,3,02118
101002564068,-7911737.91,5211717.07,1C,D4,8,02118
101002646645,-7907890.65,5216644.07,09,A7,1,02128
101002329033,-7903729.97,5219342.96,09,A7,1,02128
101002392964,-7915673.03,5208456.90,02,E13,19,02130
101002659646,-7910294.87,5208541.92,03,C11,13,02125
101002651605,-7912994.44,5212285.92,10A,D4,4,02115
101002501003,-7911171.25,5215122.38,1B,A1,5,02114
101002502463,-7914019.93,5208213.02,10B,B2,12,02121
101002297604,-7910865.11,5218120.81,1A,A15,2,02129
101002742355,-7909671.77,5216151.38,1B,A1,3,02113
101002652666,-7917087.95,5203979.59,02,E5,19,02131
101002541867,-7917937.58,5214112.13,04,D14,21,02134
101002720846,-7914390.26,5201361.57,08,B3,18,02126
101002652769,-7917346.50,5204705.00,02,E5,19,02131
101002710254,-7910020.21,5215345.30,1B,A1,3,02109
101002300507,-7916720.56,5199702.22,08,E18,18,02136
101002322322,-7903607.06,5219572.15,09,A7,1,02128
101002652221,-7919070.47,5213188.67,04,D14,21,02134
101002399887,-7915805.35,5211122.10,10A,B2,10,02115
101002472647,-7907459.85,5211623.39,05,C6,6,02127
101002603316,-7910620.22,5208503.56,03,C11,13,02125
101002676080,-7912196.50,5213772.64,1C,D4,5,02116
101002361217,-7911253.64,5204114.65,07,C11,17,02124
101002386481,-7909663.98,5215893.74,1B,A1,3,02113
101002327329,-7916951.98,5207071.92,02,E13,19,02130
101002376398,-7910709.83,5213251.17,1C,A1,3,02111
101002762122,-7914275.97,5208213.02,10B,E13,11,02119
101002385474,-7913623.00,5213619.10,10A,D4,5,02115
101002640567,-7912110.80,5208502.06,03,B2,13,02125
101002719962,-7910035.80,5209077.16,03,C11,7,02125
101002639265,-7907640.50,5212030.63,05,C6,6,02127
101002326797,-7910837.31,5202256.45,07,C11,17,02124
101002758625,-7912722.90,5206869.75,03,B2,14,02121
101002364017,-7916391.06,5199327.71,08,E18,18,02136
101002761095,-7911836.94,5212853.84,1C,D4,4,02116
101002481368,-7910144.36,5214371.88,1C,A1,3,02110
101002484761,-7911555.54,5214710.35,1B,A1,5,02108
101002708493,-7905673.16,5219270.71,09,A7,1,02128
101002608204,-7916040.16,5213620.97,04,D14,21,02215
101002362497,-7917697.94,5206522.59,02,E13,19,02130
101002298251,-7912857.67,5210361.15,10B,B2,8,02119
101002406973,-7911201.32,5207227.02,03,C11,15,02125
101002430518,-7911776.83,5213853.98,1C,D4,5,02116
101002652056,-7910030.57,5210465.25,05,C6,7,02127
101002322369,-7910600.19,5215597.72,1B,A1,3,02114
101002664748,-7916102.74,5200431.71,08,E18,18,02136
101002658438,-7917616.68,5204441.20,02,E5,19,02131
101002300178,-7919479.05,5205938.62,06,E5,20,02467
101002493854,-7911538.28,5208355.91,03,B2,13,02125
101002561189,-7908329.27,5204081.54,07,C11,16,02122
101002467088,-7911278.11,5215006.38,1B,A1,5,02114
101002402684,-7920646.80,5204248.75,06,E5,20,02132
101002666535,-7914022.20,5213545.13,10A,D4,5,02215
101002320560,-7910324.12,5205958.17,07,C11,16,02122
101002742153,-7912016.17,5211373.41,1C,D4,8,02118
101002759451,-7921050.88,5212423.11,04,D14,22,02135
101002342466,-7912728.61,5213954.90,1C,D4,5,02116
101002403987,-7912057.36,5211959.23,1C,D4,9,02118
101002462392,-7907791.71,5216684.27,09,A7,1,02128
101002383001,-7920486.71,5213750.65,04,D14,22,02135
101002595075,-7914460.75,5213527.12,10A,D4,5,02215
101002660434,-7910521.14,5214459.53,1C,A1,3,02108
101002473103,-7913506.76,5202802.59,07,B3,18,02126
101002661460,-7918181.05,5214795.48,04,D14,22,02134
101002603537,-7911223.57,5215708.43,1B,A1,3,02114
101002407978,-7912389.69,5210965.34,10B,D4,8,02118
101002367686,-7912339.67,5208924.33,10B,B2,13,02119
101002409654,-7910671.42,5213962.43,1C,A1,3,02111
101002724827,-7909589.55,5215807.53,1B,A1,3,02113
101002481541,-7907861.26,5217359.21,09,A7,1,02128
101002363305,-7908054.63,5213262.76,05,C6,6,02210
101002742484,-7922451.28,5213619.02,04,D14,22,02135
101002328077,-7919490.18,5212454.73,04,D14,21,02135
101002609580,-7913115.37,5202821.83,07,B3,18,02126
101002643331,-7913532.18,5212384.09,10A,D4,4,02115
101002371388,-7915003.99,5211728.82,10A,B2,4,02115
101002762345,-7912135.28,5211438.16,1C,D4,8,02118
101002489766,-7910166.03,5217414.06,1A,A15,2,02129
101002398939,-7921085.40,5204328.35,06,E5,20,02132
101002608387,-7909519.44,5215488.19,1B,A1,3,02109
101002664183,-7917241.53,5204998.00,02,E5,19,02131
101002475266,-7910024.66,5209250.30,03,C6,7,02125
101002660739,-7908608.40,5211229.95,05,C6,7,02127
101002385729,-7914625.50,5212761.08,10A,D4,5,02215
101002746173,-7918429.31,5204171.85,06,E5,20,02131
101002320836,-7913697.42,5204061.45,07,B3,14,02124
101002759787,-7907759.29,5216412.04,09,A7,1,02128
101002330232,-7912640.62,5206827.54,03,C11,14,02121
101002529498,-7911484.84,5214586.38,1B,A1,5,02108
101002399583,-7913537.88,5213384.08,10A,D4,5,02115
101002553680,-7912951.64,5207619.04,10B,B2,12,02121
101002495492,-7912164.63,5205946.73,03,B3,14,02121
101002464151,-7914775.42,5200831.88,08,E18,18,02126
101002373809,-7911711.65,5201788.11,07,B3,17,02124
101002667602,-7917239.30,5205070.24,02,E5,19,02131
101002631198,-7916201.79,5210733.42,10A,E13,10,02130
101002372907,-7908664.33,5210853.87,05,C6,7,02127
101002381853,-7915100.85,5207702.70,02,E13,11,02130
101002489252,-7910170.49,5215103.53,1B,A1,3,02203
101002767631,-7912540.48,5213912.73,1C,D4,5,02116
101002405928,-7910715.18,5210650.40,1C,C6,7,02118
101002715357,-7911784.62,5212511.95,1C,D4,3,02118
101002594234,-7903848.63,5218714.58,09,A7,1,02128
101002677187,-7918010.75,5201307.19,08,E18,18,02136
101002684119,-7910066.97,5203770.07,07,C11,16,02124
101002324076,-7910911.78,5206009.34,03,C11,15,02122
101002464239,-7916149.57,5209760.65,10A,E13,10,02130
101002528706,-7907911.80,5216308.07,09,A7,1,02128
101002556090,-7914395.41,5210895.45,10A,B2,9,02120
101002411440,-7910335.25,5207020.80,03,C11,15,02122
101002481128,-7913222.64,5212479.71,10A,D4,4,02115
101002486896,-7913153.41,5206542.17,03,B3,14,02121
101002492401,-7912902.45,5213385.44,1C,D4,5,02116
101002365755,-7907232.50,5211683.12,05,C6,6,02127
101002743478,-7912166.31,5213545.99,1C,D4,4,02116
101002764988,-7916733.91,5207260.14,02,E13,19,02130
101002676784,-7916402.79,5209967.30,10A,E13,10,02130
101002385497,-7909894.42,5210513.56,05,C6,7,02127
101002474299,-7913043.87,5212333.44,10A,D4,4,02115
101002608590,-7912699.53,5207814.43,10B,B2,12,02121
101002529760,-7913245.15,5205466.03,03,B3,14,02124
101002604609,-7916566.93,5207764.42,02,E13,19,02130
101002685356,-7909547.69,5212326.11,05,C6,6,02127
101002402563,-7911006.94,5214828.46,1B,A1,5,02108
101002676527,-7921294.67,5212932.18,04,D14,22,02135
101002636790,-7911283.68,5213512.05,1C,A1,5,02116
101002365329,-7915740.93,5212052.61,10A,B2,4,02215
101002303952,-7910806.62,5204053.58,07,C11,16,02124
101002459521,-7911409.48,5209244.28,03,B2,8,02125
101002757594,-7915106.88,5212546.75,10A,D4,21,02215
101002380896,-7912647.06,5204822.89,07,B3,14,02124
101002721572,-7910862.57,5204902.38,07,C11,16,02124
101002651242,-7911317.04,5215145.74,1B,A1,5,02114
101002359953,-7907243.88,5217860.10,09,A7,1,02128
101002593941,-7909782.32,5215091.06,1B,A1,3,02109
101002404078,-7915481.56,5207035.86,02,E13,11,02130
101002757757,-7912275.56,5204358.43,07,B3,17,02124
101002479866,-7916154.58,5207704.65,02,E13,19,02130
101002678074,-7917868.24,5204084.50,02,E5,19,02131
101002477550,-7910982.02,5204350.90,07,C11,16,02124
101002405128,-7920595.58,5214405.47,04,D14,22,02135
101002598110,-7912595.03,5212002.90,1C,D4,9,02118
101002469777,-7913081.50,5213316.24,1C,D4,5,02115
101002734754,-7908727.78,5211334.25,05,C6,6,02127
101002398703,-7911726.74,5212897.52,1C,D4,5,02116
101002655862,-7911459.56,5215166.07,1B,A1,5,02114
101002680496,-7917184.76,5204403.58,02,E5,19,02131
101002410000,-7916527.98,5200055.68,08,E18,18,02136
101002388586,-7911941.58,5212380.92,1C,D4,9,02118
101002327925,-7911512.78,5204108.17,07,C11,17,02124
101002762074,-7907066.88,5218389.06,09,A7,1,02128
101002565680,-7913045.89,5203210.34,07,B3,17,02124
101002384620,-7914924.76,5212782.42,10A,D4,21,02215
101002642866,-7910473.29,5204188.39,07,C11,16,02124
101002323603,-7920457.54,5212510.46,04,D14,21,02135
101002377578,-7911431.53,5211981.68,1C,D4,8,02118
101002674358,-7921417.67,5214007.79,04,D14,22,02135
101002398988,-7909435.79,5206212.52,07,C11,16,02122
101002385995,-7915101.05,5201202.98,08,E18,18,02126
101002412715,-7921313.61,5203464.64,06,E5,20,02132
101002496137,-7910847.51,5212572.40,1C,D4,3,02118
101002714205,-7909550.66,5216035.95,1B,A1,3,02113
101002711858,-7909750.70,5215884.94,1B,A1,3,02113
101002370867,-7910531.93,5216566.91,1A,A15,2,02129
101002374748,-7910383.42,5213939.01,1C,A1,3,02111
101002357752,-7911056.60,5204739.15,07,C11,16,02124
101002654617,-7911543.38,5212114.10,1C,D4,8,02118
101002683389,-7917346.17,5203964.19,02,E5,19,02131
101002474769,-7913257.39,5207249.60,10B,B2,12,02121
101002737326,-7909659.22,5209101.58,03,C11,13,02125
101002488396,-7911150.10,5215178.12,1B,A1,5,02114
101002590449,-7913741.64,5205124.41,07,B3,14,02124
101002610070,-7910363.72,5213645.51,1C,A1,3,02111
101002326710,-7908745.61,5203979.22,07,C11,16,02122
101002482620,-7911462.97,5214609.64,1B,A1,5,02108
101002684364,-7917212.59,5203752.02,02,E5,19,02131
101002664873,-7910425.05,5205939.56,07,C11,16,02122
101002643379,-7914007.69,5202716.84,07,B3,18,02126
101002635868,-7912637.11,5210183.36,10B,B2,8,02119
101002497496,-7910559.66,5207769.92,03,C11,13,02125
101002561424,-7915107.53,5207458.84,02,E13,11,02130
101002714038,-7911526.36,5212548.10,1C,D4,3,02118
101002651895,-7908142.24,5210983.38,05,C6,7,02127
101002476173,-7913581.88,5213053.56,10A,D4,4,02215
101002366141,-7922194.25,5202143.49,06,E5,20,02132
101002725827,-7912042.54,5212768.22,1C,D4,4,02116
101002760162,-7911730.15,5210935.19,10B,C6,8,02119
101002331474,-7917284.46,5200248.56,08,E18,18,02136
101002308304,-7912636.23,5207210.46,03,B2,14,02121
101002709654,-7910229.50,5204739.15,07,C11,16,02124
101002459354,-7918435.99,5206271.24,02,E13,19,02130
101002729015,-7917752.50,5199732.30,08,E18,18,02136
101002481632,-7912390.21,5209753.18,10B,B2,8,02119
101002303346,-7908021.35,5217310.02,09,A7,1,02128
101002592327,-7910439.89,5208636.04,03,C11,13,02125
101002297648,-7911467.36,5212402.00,1C,D4,3,02118
101002433397,-7913600.26,5207680.12,10B,B2,12,02121
101002321354,-7915625.16,5210096.48,10A,E13,10,02130
101002673907,-7920379.62,5212292.08,04,D14,21,02135
101002708042,-7916940.97,5204987.47,02,E5,19,02131
101002560375,-7913594.21,5213347.52,10A,D4,5,02215
101002650648,-7916191.78,5205967.21,02,E13,11,02130
101002677542,-7908983.82,5210944.23,05,C6,7,02127
101002326929,-7913070.59,5211613.76,10B,D4,9,02120
101002305873,-7906046.08,5218342.34,09,A7,1,02128
101002680549,-7912952.04,5207381.91,10B,B2,12,02121
101002460454,-7912036.11,5202046.58,07,B3,17,02126
101002374570,-7915222.74,5207016.14,02,E13,11,02130
101002526081,-7921655.34,5213463.87,04,D14,22,02135
101002631233,-7910926.94,5214630.89,1C,A1,5,02108
101002710896,-7917256.77,5204860.20,02,E5,19,02131
101002565604,-7917123.53,5207188.71,02,E13,19,02130
101002636251,-7908566.71,5213108.22,05,C6,6,02210
101002602792,-7920462.01,5202152.66,06,E5,20,02132
101002745606,-7909808.69,5215628.58,1B,A1,3,02113
101002322162,-7910879.60,5205911.51,03,C11,17,02124
101002711913,-7916576.42,5205773.42,02,E5,19,02131
101002495621,-7908320.35,5211072.22,05,C6,7,02127
101002496201,-7908086.57,5218262.47,09,A7,1,02128
101002658787,-7912335.66,5211706.22,1C,D4,9,02118
101002409195,-7915622.93,5211234.87,10A,B2,10,02115
101002480905,-7911089.98,5218060.54,1A,A15,2,02129
101002744045,-7911242.64,5213345.65,1C,A1,5,02116
101002456342,-7917344.71,5207926.26,02,E13,19,02130
101002364460,-7921744.01,5200034.14,06,E5,20,02132
101002302104,-7914081.43,5203283.44,07,B3,14,02126
101002326599,-7909525.42,5206232.77,07,C11,16,02122
101002365801,-7914451.29,5213325.58,10A,D4,5,02215
101002412770,-7908333.70,5216502.44,09,A7,1,02128
101002565056,-7916384.36,5206418.74,02,E13,11,02130
101002588816,-7911988.34,5213771.13,1C,D4,5,02116
101002712934,-7917502.02,5203571.46,02,E5,19,02131
101002762903,-7916199.58,5200224.14,08,E18,18,02136
101002356333,-7909906.65,5215712.95,1B,A1,3,02113
101002725027,-7911223.57,5213341.17,1C,A1,5,02116
101002722400,-7913090.18,5213468.98,1C,D4,5,02115
101002677647,-7911730.15,5210935.19,10B,C6,8,02119
101002647513,-7914216.96,5210140.31,10B,B2,11,02119
101002550573,-7914136.81,5209462.60,10B,B2,11,02119
101002417278,-7909463.60,5215714.45,1B,A1,3,02113
101002649977,-7917000.41,5209254.34,02,E13,19,02130
101002550702,-7918164.69,5214216.87,04,D14,21,02134
101002646613,-7909803.28,5216055.83,1B,A1,3,02113
101002759179,-7915733.14,5210313.31,10A,B2,10,02120
101002372872,-7907275.06,5211162.57,05,C6,6,02127
101002686936,-7913453.31,5207460.34,10B,B2,12,02121
101002482047,-7916353.60,5213753.39,04,D14,21,02215
101002719663,-7914111.21,5208712.83,10B,B2,11,02119
101002674043,-7910990.92,5207044.88,03,C11,15,02122
101002634782,-7920033.43,5203117.06,06,E5,20,02132
101002673556,-7910098.12,5215920.86,1B,A1,3,02113
101002457208,-7913163.67,5204478.16,07,B3,14,02124
101002529026,-7910989.82,5202196.27,07,C11,17,02124
101002741199,-7915529.43,5205997.31,02,E13,11,02130
101002560589,-7910055.83,5208112.15,03,C11,13,02125
101002742869,-7910756.02,5217097.62,1A,A15,2,02129
101002494449,-7909580.49,5215773.21,1B,A1,3,02113
101002650577,-7920228.20,5211892.61,04,D14,21,02135
101002605406,-7912856.46,5212008.94,10B,D4,9,02118
101002709157,-7913853.35,5212551.38,10A,D4,4,02115
101002418548,-7909933.33,5215917.39,1B,A1,3,02113
101002719563,-7916576.42,5205773.42,02,E5,19,02131
101002716751,-7912025.63,5211628.66,1C,D4,8,02118
101002767562,-7912558.65,5206214.32,03,B3,14,02121
101002345075,-7911927.12,5206262.20,03,C11,14,02121
101002328392,-7912124.15,5211495.39,1C,D4,8,02118
101002379069,-7910719.07,5213744.92,1C,A1,3,02116
101002467205,-7913549.04,5213676.24,1C,D4,5,02115
101002297447,-7907919.00,5211490.47,05,C6,6,02127
101002366718,-7920532.13,5212652.03,04,D14,21,02135
101002590129,-7911829.15,5213124.95,1C,D4,5,02116
101002356367,-7912844.39,5212148.99,10B,D4,9,02118
101002713805,-7921194.00,5210778.02,04,D14,21,02135
101002411646,-7910555.92,5215681.22,1B,A1,3,02114
101002600057,-7911789.07,5214317.93,1C,D4,5,02116
101002552366,-7912679.64,5210652.10,10B,B2,8,02119
101002499268,-7908004.55,5216163.92,09,A7,1,02128
101002414393,-7912115.47,5211210.59,10B,D4,8,02118
101002664158,-7913881.57,5204593.94,07,B3,14,02124
101002375508,-7919720.62,5202874.82,06,E5,20,02132
101002432652,-7911904.85,5209938.38,10B,B2,8,02119
101002384535,-7909467.76,5215308.63,1B,A1,3,02110
101002722189,-7917345.06,5203548.89,02,E5,19,02131
101002473881,-7915944.32,5207824.48,02,E13,19,02130
101002461159,-7910375.33,5208928.08,03,C11,7,02125
101002735844,-7907825.04,5216497.71,09,A7,1,02128
101002364649,-7914608.81,5210813.23,10A,B2,10,02120
101002664369,-7913492.74,5202254.83,07,B3,18,02126
101002325624,-7918971.84,5214092.21,04,D14,21,02134
101002733440,-7914569.86,5200666.37,08,E18,18,02126
101002457500,-7914019.93,5210269.64,10B,B2,9,02119
101002470018,-7912131.09,5212132.78,1C,D4,9,02118
101002668832,-7908441.70,5208676.69,03,C6,13,02125
101002639361,-7910665.87,5204624.78,07,C11,16,02124
101002374254,-7916139.45,5210885.51,10A,B2,10,02115
101002675576,-7906865.02,5217734.67,09,A7,1,02128
101002457057,-7915819.97,5209343.66,02,E13,19,02130
101002344945,-7910659.67,5214138.75,1C,A1,3,02111
101002723774,-7917441.81,5204622.74,02,E5,19,02131
101002640942,-7909921.14,5209099.74,03,C11,13,02125
101002417214,-7910534.51,5205479.57,07,C11,16,02124
101002471686,-7911452.89,5214789.44,1B,A1,5,02108
101002672408,-7915958.92,5211683.49,10A,B2,4,02215
101002299256,-7913446.25,5209965.22,10B,B2,12,02119
101002741359,-7911623.68,5213100.38,1C,D4,5,02116
101002658890,-7916346.51,5209083.19,02,E13,19,02130
101002678573,-7917523.16,5208059.47,02,E13,19,02130
101002358999,-7912803.48,5213112.84,1C,D4,4,02199
101002413150,-7914331.62,5210101.00,10B,B2,11,02119
101002642677,-7911071.05,5214994.17,1B,A1,5,02114
101002606300,-7909938.60,5215555.21,1B,A1,3,02113
101002736027,-7914772.94,5203363.73,07,E18,14,02126
101002458467,-7911298.16,5208045.91,03,B2,15,02125
101002434823,-7913601.73,5213089.20,10A,D4,4,02215
101002601832,-7912619.53,5207074.99,03,B2,14,02121
101002669036,-7908994.95,5211344.79,05,C6,7,02127
101002364556,-7916172.85,5210862.92,10A,B2,10,02115
101002634956,-7911822.48,5208023.33,03,B2,13,02125
101002458911,-7920808.21,5204736.16,06,E5,20,02132
101002729940,-7920470.68,5211428.06,04,D14,21,02135
101002379881,-7913470.91,5209590.51,10B,B2,9,02119
101002589437,-7911860.33,5204847.50,07,B3,17,02124
101002376164,-7912285.57,5206795.02,03,C11,14,02121
101002637994,-7915515.15,5206655.22,02,E13,11,02130
101002658921,-7916442.14,5206174.25,02,E13,19,02130
101002430841,-7915717.57,5200722.03,08,E18,18,02126
101002601419,-7907586.40,5210515.41,05,C6,7,02127
101002493009,-7914836.63,5209119.94,10B,E13,11,02119
101002470801,-7910511.79,5215609.80,1B,A1,3,02114
101002374282,-7913280.19,5213539.07,1C,D4,5,02115
101002383022,-7907546.68,5211668.56,05,C6,6,02127
101002728388,-7917042.17,5205008.49,02,E5,19,02131
101002669245,-7920419.81,5213411.44,04,D14,22,02135
101002635912,-7910135.99,5207008.76,03,C11,15,02122
101002642414,-7909497.00,5211367.38,05,C6,6,02127
101002460555,-7910977.48,5211922.44,1C,D4,8,02118
101002397447,-7909098.48,5210759.01,05,C6,7,02127
101002327531,-7909941.99,5213737.56,1C,A1,3,02111
101002464063,-7911496.32,5203860.35,07,C11,17,02124
101002369552,-7911891.07,5210848.62,10B,D4,8,02119
101002372522,-7909484.75,5216079.06,1B,A1,3,02109
101002477170,-7914475.19,5212745.75,10A,D4,5,02215
