id,x,y,pwd,pd,ward,zipcode
101004001829,-7915364.67,5209247.30,02,E13,10,02130
101003711295,-7916425.55,5208986.84,02,E13,19,02130
101003942847,-7907477.53,5210766.13,05,C6,7,
101003763957,-7909360.33,5217933.16,1A,A15,2,
101003775413,-7912640.67,5213612.97,1C,D4,5,02116
101003700647,-7910732.66,5205186.11,07,C11,16,02124
101004040547,-7909042.82,5211439.66,05,C6,6,02127
101003616660,-7907308.73,5210894.37,05,C6,6,
101003998749,-7911120.04,5213515.06,1C,A1,5,02116
101003715710,-7915556.44,5211214.01,10A,B2,10,
101003959869,-7911396.12,5212703.23,1C,D4,3,02118
101003935866,-7911056.93,5208288.34,03,B2,13,02125
101003974511,-7914417.89,5210822.71,10A,B2,9,02120
101004063322,-7913129.38,5202629.57,07,B3,18,02126
101003779747,-7911409.47,5214667.42,1B,A1,5,02108
101003611202,-7907380.76,5218085.50,09,A7,1,
101004005209,-7907459.85,5211623.39,05,C6,6,02127
101003630657,-7911439.53,5212683.65,1C,D4,3,02118
101003584398,-7909936.27,5217585.52,1A,A15,2,
101003584942,-7910966.41,5218006.28,1A,A15,2,02129
101003875992,-7912109.79,5213872.51,1C,D4,5,02116
101004064925,-7907375.91,5215885.45,09,A7,1,02128
101003713251,-7916807.41,5204127.22,02,E18,19,02131
101003963426,-7916188.44,5209902.25,10A,E13,10,02130
101004014854,-7906758.54,5211254.43,05,C6,6,02127
101003703697,-7920455.67,5214316.48,04,D14,22,
101003933019,-7909107.39,5211185.16,05,C6,7,02127
101003618357,-7919163.97,5214124.24,04,D14,21,
101003682181,-7914022.91,5201178.86,07,B3,18,02126
101003818726,-7909448.33,5215801.61,1B,A1,3,
101004027052,-7909639.81,5211526.93,05,C6,6,
101004001684,-7910238.70,5214883.80,1C,A1,3,02108
101004085165,-7913446.64,5207168.32,10B,B2,12,02121
101003688954,-7909602.92,5215762.33,1B,A1,3,
101003890552,-7910208.02,5212527.98,05,C6,6,02127
101003877207,-7910819.48,5212474.96,1C,D4,3,02118
101004011047,-7911044.09,5214733.10,1B,A1,5,
101003888620,-7907102.52,5211043.61,05,C6,6,02127
101003767331,-7910688.17,5217863.87,1A,A15,2,
101004017960,-7909546.41,5212517.04,05,C6,6,
101004042426,-7909653.97,5210552.71,05,C6,7,02127
101003895993,-7910766.40,5209718.96,03,C6,7,02125
101004040458,-7910353.06,5204570.61,07,C11,16,02124
101003586287,-7920734.56,5213444.66,04,D14,22,02135
101003667728,-7906726.49,5218066.50,09,A7,1,
101003861467,-7910652.51,5206965.10,03,C11,15,02122
101003684114,-7911985.02,5201880.34,07,B3,17,02126
101003646494,-7909792.00,5211329.73,05,C6,7,02127
101003609148,-7907555.91,5217799.37,09,A7,1,02128
101003669392,-7909942.29,5209221.69,03,C6,7,02125
101003980517,-7912497.04,5211790.50,1C,D4,9,02118
101003929822,-7912467.01,5212980.36,1C,D4,4,02116
101003785584,-7915222.18,5209196.11,10A,E13,10,02130
101003606356,-7913043.43,5207404.49,10B,B2,12,02121
101003977652,-7909524.65,5215958.69,1B,A1,3,02109
101003666136,-7916417.77,5199237.47,08,E18,18,02136
101003710814,-7906944.44,5210887.00,05,C6,7,02127
101003837721,-7909971.22,5215744.59,1B,A1,3,02113
101003951213,-7907588.98,5216068.51,09,A7,1,02128
101003657325,-7912459.43,5208221.79,10B,B2,13,
101003966911,-7907387.48,5218410.16,09,A7,1,02128
101004010198,-7918815.57,5212915.80,04,D14,21,02135
101003963948,-7907424.68,5211601.55,05,C6,6,02127
101003775322,-7910870.22,5215231.26,1B,A1,3,
101003618863,-7906631.63,5218143.59,09,A7,1,
101003695302,-7913120.47,5207994.73,10B,B2,12,02121
101003774324,-7917066.27,5215658.77,04,D14,22,
101003956689,-7911026.53,5217249.81,1A,A15,2,02129
101004050617,-7921361.46,5213977.51,04,D14,22,02135
101004112742,-7922438.14,5214277.58,04,D14,22,02135
101003923300,-7916318.68,5209146.43,02,E13,19,02130
101003859423,-7911734.09,5212588.56,1C,D4,3,
101003921101,-7920173.68,5212784.57,04,D14,21,02135
101003894199,-7911030.65,5213330.10,1C,A1,5,02116
101003689380,-7918610.68,5213320.57,04,D14,21,02134
101003856300,-7922132.90,5213326.80,04,D14,22,02135
101003743091,-7913848.50,5208054.95,10B,B2,12,02121
101004039647,-7911815.79,5212780.04,1C,D4,4,02116
101004033258,-7918122.05,5214125.13,04,D14,21,02134
101003986100,-7912265.73,5204690.37,07,B3,17,02124
101003883873,-7911751.24,5203186.26,07,B3,17,02124
101003986144,-7914536.45,5212429.12,10A,D4,5,02215
101003832397,-7916047.28,5207925.06,02,E13,19,02130
101003999172,-7907660.23,5211278.53,05,C6,6,02127
101004025502,-7910433.21,5208851.33,03,C11,7,02125
101003787457,-7906765.23,5218111.21,09,A7,1,02128
101003840375,-7910423.20,5204204.94,07,C11,16,02124
101003735671,-7909449.92,5211051.94,05,C6,7,
101003784584,-7916329.82,5206861.26,02,E13,11,02130
101004072294,-7915207.71,5209409.90,10A,E13,10,02130
101003629871,-7911043.23,5214839.16,1B,A1,5,02108
101004063756,-7917872.72,5202286.55,06,E5,18,02131
101003965781,-7911157.89,5213466.86,1C,A1,5,02116
101004069742,-7919436.75,5205907.01,06,E5,20,02467
101003581822,-7911764.58,5213137.00,1C,D4,5,02116
101003647710,-7906440.15,5218325.76,09,A7,1,02128
101003738991,-7912542.26,5212658.19,1C,D4,4,02116
101003923014,-7912589.46,5212496.89,1C,D4,4,02118
101003795654,-7904732.51,5219502.82,09,A7,1,02128
101003703389,-7908171.18,5216175.48,09,A7,1,02128
101004035906,-7913455.54,5207961.62,10B,B2,12,02121
101004100538,-7909999.68,5208833.09,03,C11,13,
101004050968,-7920047.90,5202941.03,06,E5,20,02132
101003859412,-7911616.46,5203319.09,07,B3,17,
101003776274,-7910223.92,5214986.79,1B,A1,3,02108
101003937227,-7914705.67,5201954.06,07,B3,18,02126
101003748934,-7913321.95,5212950.24,1C,D4,4,02115
101003791563,-7910881.72,5215890.64,1B,A1,3,
101004080881,-7911659.94,5212921.62,1C,D4,5,02116
101004062861,-7910619.93,5206801.52,03,C11,15,
101003750866,-7912882.25,5204195.91,07,B3,14,02124
101003720987,-7910228.38,5206596.33,03,C11,15,02122
101003641746,-7911362.75,5208837.21,03,B2,13,
101003845871,-7919470.15,5205244.81,06,E5,20,02132
101003747978,-7910335.23,5217484.88,1A,A15,2,02129
101003750017,-7913465.26,5210618.07,10B,B2,9,
101004089574,-7909662.54,5212554.14,05,C6,6,
101003775065,-7917915.01,5204268.15,02,E5,20,02131
101003834193,-7912468.13,5210143.15,10B,B2,8,02119
101004040165,-7909982.36,5209235.24,03,C6,7,02125
101003925474,-7911314.87,5204975.42,07,C11,17,02124
101003669871,-7916834.11,5200162.47,08,E18,18,02136
101003941991,-7915296.76,5210754.50,10A,B2,10,02120
101003843891,-7912403.58,5202438.50,07,B3,18,02126
101003683699,-7913588.01,5208604.43,10B,B2,12,02121
101003770917,-7918175.50,5203180.25,06,E5,18,02131
101003729473,-7914632.19,5207481.42,02,E13,11,02130
101003630096,-7912518.06,5208693.09,10B,B2,12,02119
101003585826,-7912380.18,5212013.45,1C,D4,9,02118
101003951749,-7909636.15,5211420.09,05,C6,6,02127
101003789772,-7917001.08,5204669.94,02,E5,19,02131
101003886451,-7910093.67,5215990.17,1B,A1,3,02113
101003623391,-7919720.60,5214262.21,04,D14,21,02135
101003842697,-7913870.77,5205103.34,07,B3,14,02124
101003580575,-7909975.67,5215651.18,1B,A1,3,02113
101003961577,-7909721.86,5215938.94,1B,A1,3,02113
101003779192,-7909367.38,5207927.45,03,C11,13,
101003685606,-7916206.06,5209559.11,02,E13,10,02130
101003952137,-7912647.35,5213856.99,1C,D4,5,02116
101003709932,-7910611.33,5204781.29,07,C11,16,02124
101003648255,-7910605.75,5205915.43,07,C11,16,
101004000387,-7917833.76,5201717.88,08,E18,18,02131
101003954239,-7907117.65,5217964.53,09,A7,1,02128
101003974226,-7916455.61,5207716.25,02,E13,19,02130
101003841781,-7911318.54,5206130.62,03,C11,15,
101003955685,-7910643.59,5214122.10,1C,A1,3,02111
101003609014,-7915122.00,5207627.43,02,E13,11,02130
101003769406,-7918885.72,5203931.09,06,E5,20,02131
101003609043,-7907652.43,5217992.72,09,A7,1,02128
101003699260,-7919454.55,5213819.35,04,D14,21,02134
101003681558,-7917812.61,5198234.37,08,E18,18,02136
101004023427,-7910185.90,5207177.22,03,C11,15,
101003932461,-7914817.31,5212644.29,10A,D4,5,
101004044521,-7909307.77,5205080.76,07,C11,16,02122
101003681871,-7917338.38,5200678.41,08,E18,18,02136
101003839236,-7921860.17,5214483.66,04,D14,22,02135
101004008529,-7909728.24,5215480.91,1B,A1,3,
101003670253,-7907773.76,5218346.86,09,A7,1,02128
101003951832,-7910349.30,5208727.90,03,C11,13,
101003849949,-7910881.72,5215890.64,1B,A1,3,
101003916806,-7922037.61,5213586.29,04,D14,22,02135
101003731952,-7917533.19,5204045.45,02,E5,19,02131
101003897708,-7917212.59,5204698.53,02,E5,19,02131
101003820364,-7909281.82,5217653.24,1A,A15,2,02129
101003983666,-7909866.58,5216050.43,1B,A1,3,02113
101003656253,-7911052.14,5213388.54,1C,A1,5,02116
101004112565,-7912010.13,5214277.07,1C,D4,5,
101003885028,-7908074.33,5217047.89,09,A7,1,02128
101003948664,-7910916.34,5204004.81,07,C11,17,02124
101003732890,-7920253.84,5204915.24,06,E5,20,02132
101003690233,-7912493.73,5212337.25,1C,D4,4,02118
101003703002,-7907081.23,5217620.29,09,A7,1,
101003925292,-7909650.63,5207738.82,03,C11,13,02125
101003970982,-7910962.39,5209218.77,03,B2,7,
101003700785,-7912398.21,5212545.80,1C,D4,4,
101003934878,-7922345.58,5213045.41,04,D14,22,
101003965638,-7911561.98,5213343.35,1C,A1,5,02116
101003650877,-7907986.00,5216388.85,09,A7,1,
101003713552,-7918716.83,5215411.65,04,D14,22,02134
101004022923,-7921541.13,5213493.86,04,D14,22,
101003612246,-7912044.00,5211537.55,1C,D4,8,02118
101003663606,-7907074.67,5218411.66,09,A7,1,02128
101003624185,-7908722.23,5204081.54,07,C11,16,02122
101003820847,-7910033.57,5209522.81,03,C6,7,02125
101003608430,-7911654.38,5212441.16,1C,D4,3,02118
101003579324,-7910396.48,5205899.47,07,C11,16,02122
101003724218,-7915556.44,5211214.01,10A,B2,10,
101003998542,-7913795.74,5212660.50,10A,D4,4,
101003650434,-7910809.45,5217270.91,1A,A15,2,02129
101003749376,-7914167.99,5203580.48,07,B3,14,02126
101003625453,-7909942.07,5210219.68,05,C6,7,02127
101003947036,-7913737.18,5209729.09,10B,B2,11,02119
101003833094,-7909598.30,5211433.64,05,C6,6,02127
101004022343,-7912728.63,5203679.79,07,B3,17,02124
101003854762,-7910085.03,5212428.06,05,C6,6,02127
101003824611,-7909413.18,5212386.34,05,C6,6,02127
101003767414,-7911656.26,5218788.34,1A,A15,2,02129
101003605951,-7911008.93,5214606.17,1C,A1,5,
101003794418,-7908585.30,5211182.15,05,C6,7,02127
101003735920,-7910464.38,5205992.78,07,C11,16,02122
101004025378,-7916731.68,5205565.37,02,E5,19,02131
101003985061,-7912149.75,5212496.89,1C,D4,4,02118
101003882447,-7913273.66,5211187.46,10B,B2,9,
101003974135,-7907835.94,5210758.09,05,C6,7,
101003684336,-7916640.97,5198235.57,08,E18,18,02136
101003630525,-7910171.59,5218037.93,1A,A15,2,02129
101004073129,-7911904.85,5209938.38,10B,B2,8,02119
101003589633,-7916245.21,5209021.46,02,E13,19,02130
101004012786,-7914209.17,5208646.59,10B,B2,11,02119
101003751003,-7910735.98,5216955.98,1A,A15,2,02129
101003984567,-7907958.56,5216532.57,09,A7,1,02128
101003684607,-7917332.82,5200711.50,08,E18,18,02136
101003912898,-7912970.75,5204189.14,07,B3,14,
101003979909,-7917854.89,5213798.26,04,D14,21,02134
101003826022,-7914778.03,5202576.92,07,B3,18,02126
101003779663,-7916644.24,5207407.27,02,E13,19,
101003654231,-7911981.71,5211709.40,1C,D4,8,02118
101003919833,-7911059.03,5217639.19,1A,A15,2,02129
101003581604,-7909574.94,5205199.65,07,C11,16,02122
101003921609,-7915051.88,5201186.84,08,E18,18,02126
101003649010,-7911410.76,5208161.59,03,B2,15,
101003667568,-7912284.40,5218733.87,1A,A15,2,02129
101003588927,-7903374.41,5219438.00,09,A7,1,02128
101003684150,-7910207.48,5214167.10,1C,A1,3,
101003855905,-7910756.18,5212191.88,1C,D4,3,
101003786384,-7912943.46,5212004.41,10B,D4,9,02118
101003786198,-7907873.95,5216665.17,09,A7,1,02128
101004074980,-7912525.74,5211726.07,10B,D4,9,02118
101004042388,-7909152.07,5211942.91,05,C6,6,02127
101003658671,-7907168.98,5211529.24,05,C6,6,
101003588733,-7911740.17,5211062.22,1C,D4,8,02118
101003933675,-7907915.14,5217914.35,09,A7,1,02128
101003692786,-7915397.75,5209953.83,10A,E13,10,
101003927976,-7908099.94,5210730.40,05,C6,7,02127
101003876134,-7912156.42,5211721.98,1C,D4,9,
101003771590,-7911425.06,5211584.24,1C,D4,8,02118
101003623982,-7914418.49,5208687.38,10B,B2,11,
101003685758,-7918578.15,5196949.84,08,E18,18,
101003687652,-7908679.27,5203728.19,07,C11,16,
101003616068,-7909857.77,5209113.69,03,C11,13,02125
101003724270,-7912456.99,5212281.52,1C,D4,4,02118
101004074531,-7912619.53,5207598.83,03,B2,14,02121
101003747591,-7907434.25,5210748.46,05,C6,7,02127
101003791927,-7907595.66,5211501.40,05,C6,6,02127
101003624872,-7907696.95,5216945.43,09,A7,1,02128
101003960655,-7912056.26,5203302.12,07,B3,17,02124
101004011305,-7916514.61,5204912.22,02,E13,19,02130
101003624581,-7909377.89,5211162.58,05,C6,6,02127
101004051407,-7910955.89,5211979.83,1C,D4,8,02118
101004016367,-7911641.82,5212438.20,1C,D4,3,02118
101004046788,-7910440.81,5217400.91,1A,A15,2,
101003929705,-7913451.24,5213143.23,10A,D4,4,
101003918910,-7910007.96,5211966.75,05,C6,6,02127
101004017967,-7909662.54,5212554.14,05,C6,6,
101003750863,-7911427.36,5212539.15,1C,D4,3,
101004006936,-7909776.42,5208587.87,03,C11,13,02125
101003732828,-7910035.51,5212373.01,05,C6,6,
101004019596,-7909647.75,5216051.97,1B,A1,3,
101004035454,-7914344.99,5202357.26,07,B3,18,02126
101003928162,-7918187.74,5206652.04,02,E13,19,02130
101003882486,-7915270.04,5213080.79,10A,D4,21,
101003939157,-7909425.76,5212320.67,05,C6,6,02127
101003589670,-7916032.97,5207852.80,02,E13,19,
101003608832,-7913016.94,5207081.01,03,B2,14,02121
101003684489,-7910809.45,5217270.91,1A,A15,2,02129
101003727274,-7908402.73,5211094.81,05,C6,7,02127
101003847290,-7911499.64,5215178.12,1B,A1,5,02114
101003896367,-7909352.30,5203828.75,07,C11,16,02122
101004083972,-7914299.41,5212833.07,10A,D4,5,
101003611583,-7907573.86,5217872.27,09,A7,1,
101003643640,-7912485.95,5202891.36,07,B3,17,02124
101003687596,-7918718.75,5198784.79,08,E18,18,02136
101003646486,-7913011.38,5206587.31,03,B2,14,02121
101003720890,-7916687.16,5203431.53,02,E18,18,02131
101003981450,-7909418.51,5215662.65,1B,A1,3,02109
101003984927,-7912856.64,5205800.14,03,B3,14,02121
101003591599,-7911351.58,5215089.23,1B,A1,5,02114
101003723068,-7906760.75,5217914.35,09,A7,1,02128
101004011889,-7911753.98,5211986.93,1C,D4,8,
101003613438,-7907357.43,5217893.26,09,A7,1,02128
101003984036,-7918405.94,5203463.13,06,E5,20,02131
101003790072,-7911898.83,5213221.83,1C,D4,4,
101003668259,-7912131.95,5207922.47,03,B2,13,02121
101004110231,-7912501.51,5212451.54,1C,D4,4,
101004042215,-7913196.14,5213306.70,1C,D4,5,
101003893867,-7909610.00,5208460.35,03,C11,13,02125
101004103727,-7912018.15,5212816.27,1C,D4,4,
101004067202,-7921013.04,5204788.83,06,E5,20,02132
101003963739,-7908397.17,5210917.12,05,C6,7,02127
101003971179,-7921300.23,5213741.02,04,D14,22,02135
101003626254,-7913976.52,5202886.85,07,B3,18,02126
101003834679,-7911510.77,5218512.64,1A,A15,2,02129
101003771682,-7907850.57,5218182.60,09,A7,1,02128
101003668389,-7916627.04,5204988.97,02,E13,19,02130
101003587305,-7920881.69,5203272.04,06,E5,20,02132
101003779666,-7910170.49,5215103.53,1B,A1,3,02108
101003967483,-7908017.78,5218573.22,09,A7,1,02128
101004088563,-7908899.22,5211709.23,05,C6,6,02127
101003655075,-7914405.08,5212750.06,10A,D4,5,02215
101003702728,-7912660.71,5211847.78,10B,D4,9,02118
101003972057,-7912499.31,5202557.35,07,B3,18,02126
101003731368,-7907459.85,5211623.39,05,C6,6,02127
101003689475,-7918924.70,5197123.11,08,E18,18,02136
101003629847,-7914609.93,5207636.46,02,E13,11,02130
101003737404,-7909540.41,5215753.62,1B,A1,3,02113
101004065285,-7910415.62,5215659.61,1B,A1,3,
101004066093,-7908927.83,5210792.89,05,C6,7,02127
101003888141,-7910720.74,5207249.63,,,,
101003943521,-7909045.05,5211156.55,05,C6,7,02127
101003822208,-7907833.88,5217255.84,09,A7,1,02128
101003739679,-7921122.12,5213923.29,04,D14,22,02135
101003767453,-7913847.38,5213472.89,10A,D4,5,02215
101003747026,-7909763.06,5208535.17,03,C11,13,02125
101003612191,-7919775.17,5204054.48,06,E5,20,02132
101003795960,-7910166.03,5214920.50,1B,A1,3,02108
101003618379,-7908656.75,5211647.69,05,C6,6,02127
101004018305,-7916200.69,5203387.89,02,E18,18,02131
101003959893,-7907476.54,5217055.43,09,A7,1,02128
101004022244,-7912591.70,5204159.80,07,B3,14,02124
101003654488,-7914776.12,5209080.77,10B,E13,11,02119
101003984568,-7908219.05,5210891.52,05,C6,7,02127
101003619522,-7907852.80,5217591.87,09,A7,1,02128
101003892790,-7919599.09,5212618.69,04,D14,21,
101004067434,-7913780.59,5209465.61,10B,B2,11,02119
101004051816,-7910911.89,5204167.32,07,C11,16,02124
101003709158,-7914190.35,5210752.34,10B,B2,9,
101004041546,-7911394.09,5214517.32,1B,A1,5,02114
101003873613,-7910895.19,5203190.77,07,C11,16,02124
101003708305,-7913673.33,5213757.48,1C,D4,5,
101003664093,-7912550.52,5211859.07,1C,D4,9,
101003894853,-7910829.97,5213317.38,1C,A1,3,
101003822242,-7919948.83,5202202.31,06,E5,20,02132
101003846178,-7921752.21,5203509.78,06,E5,20,02132
101003948067,-7912545.91,5209487.72,10B,B2,12,
101003701045,-7919926.55,5212618.90,04,D14,21,02135
101003750781,-7914637.96,5208109.32,02,E13,11,
101003729239,-7912989.20,5208008.85,10B,B2,12,
101004111991,-7907381.92,5215794.30,09,A7,1,02128
101003943139,-7913348.66,5212721.30,10A,D4,4,02115
101003750668,-7908942.64,5204433.66,07,C11,16,02122
101003835242,-7904576.21,5219046.44,09,A7,1,02128
101003950962,-7921851.26,5214158.28,04,D14,22,02135
101003943379,-7912775.59,5212847.51,1C,D4,4,
101004075109,-7910025.90,5215624.43,1B,A1,3,02113
101003850555,-7909444.68,5215639.12,1B,A1,3,02109
101003593916,-7913395.42,5210475.93,10B,B2,9,02119
101003690979,-7917830.42,5200550.55,08,E18,18,02136
101004108247,-7921178.89,5213620.52,04,D14,22,02135
101003611696,-7914274.16,5205285.27,,,,
101003737806,-7907057.98,5217540.63,09,A7,1,02128
101003934853,-7914931.65,5201552.39,08,E18,18,02126
101003878215,-7912992.05,5211759.01,10B,D4,9,02118
101003712855,-7911087.45,5202979.08,07,C11,17,
101003919515,-7913858.52,5207845.70,10B,B2,12,02121
101004103280,-7917784.75,5215048.57,04,D14,22,02134
101003874785,-7914246.57,5212338.89,10A,D4,5,02215
101003825069,-7908946.98,5208082.48,03,C6,13,
101003973764,-7919361.14,5202675.74,06,E5,20,
101003915958,-7911226.97,5206908.81,03,C11,15,02125
101003736655,-7911077.74,5212298.08,1C,D4,3,02118
101004083582,-7914740.00,5210884.70,10A,B2,10,
101003711332,-7912504.87,5206787.49,03,C11,14,02121
101003700910,-7922490.24,5214381.22,04,D14,22,02135
101004102684,-7918617.44,5204593.19,06,E5,20,02131
101003894927,-7921188.91,5213921.78,04,D14,22,02135
101003774322,-7914761.21,5212783.79,10A,D4,5,02215
101003692128,-7917342.84,5199887.22,08,E18,18,02136
101003692132,-7916211.83,5199482.63,08,E18,18,02136
101003821125,-7912612.84,5212130.92,1C,D4,4,02118
101003591192,-7909716.30,5214928.04,1C,A1,3,02109
101004029543,-7913007.60,5210273.42,10B,B2,12,02119
101003665762,-7912802.09,5212400.50,1C,D4,4,02118
101003893958,-7911967.07,5214157.68,1C,D4,5,
101003833364,-7907745.93,5218390.56,09,A7,1,02128
101003976881,-7909764.18,5205509.67,07,C11,16,02122
101003606232,-7911990.57,5211409.55,1C,D4,8,02118
101003648028,-7909677.00,5216034.91,1B,A1,3,02113
101003586953,-7912872.58,5206295.01,03,B3,14,02121
101003829846,-7911536.38,5214968.71,1B,A1,5,02114
101003714267,-7910748.36,5209797.93,03,C6,7,02125
101003593292,-7909635.24,5217624.55,1A,A15,2,
101003934546,-7908433.90,5210885.50,05,C6,7,02127
101003822716,-7910881.72,5215890.64,1B,A1,3,
101004007215,-7910711.51,5205578.90,07,C11,16,02124
101003657598,-7910934.13,5217807.37,1A,A15,2,02129
101003941743,-7916438.32,5207676.20,02,E13,19,
101004083961,-7916257.46,5204052.97,02,E13,19,02131
101003961630,-7911920.54,5206007.80,03,C11,14,02121
101004069069,-7910286.36,5214708.20,1C,A1,3,
101004030797,-7919937.68,5211883.94,04,D14,21,02135
101003916633,-7913467.79,5203560.92,07,B3,14,02124
101004050807,-7909655.08,5211102.34,05,C6,7,02127
101004047883,-7911022.76,5213519.53,1C,A1,5,
101003771476,-7915250.91,5212969.51,10A,D4,21,02215
101003967573,-7920237.13,5212695.71,04,D14,21,02135
101003731013,-7910092.57,5209656.81,03,C6,7,02125
101003984253,-7912837.71,5212432.13,1C,D4,4,02115
101003939730,-7910773.74,5212629.69,1C,D4,3,02118
101003970495,-7914266.17,5208036.75,10B,E13,11,
101003627890,-7920118.03,5204393.06,06,E5,20,02132
101003613051,-7910879.60,5205911.51,03,C11,17,02122
101003708420,-7922532.56,5201459.14,06,E5,20,02132
101003839072,-7909224.31,5211081.99,05,C6,7,
101003954830,-7910813.92,5208259.68,03,C11,13,02125
101003751554,-7912682.99,5203470.64,07,B3,17,02124
101003937190,-7916582.43,5205334.27,02,E13,19,
101003942258,-7911510.45,5214878.66,1B,A1,5,
101004077805,-7920430.07,5200997.23,06,E5,20,02132
101003746854,-7911761.24,5218253.43,1A,A15,2,02129
101003730563,-7910502.73,5213477.43,1C,A1,3,
101004100165,-7919420.06,5203908.52,06,E5,20,02131
101003620402,-7909078.44,5211350.81,05,C6,7,02127
101003681714,-7918275.69,5203714.41,06,E5,20,02131
101004029317,-7914412.10,5212475.96,10A,D4,5,02215
101004023610,-7910214.56,5209991.95,03,C6,7,
101003707675,-7911085.53,5215137.44,1B,A1,5,02114
101003780285,-7907622.90,5215825.10,09,A7,1,02128
101003934624,-7911523.02,5212649.01,1C,D4,3,02118
101003628602,-7911886.91,5214442.50,1C,D4,5,
101003723257,-7910593.49,5217186.53,1A,A15,2,02129
101003832255,-7916356.53,5208664.66,02,E13,19,02130
101003592510,-7909801.40,5215078.84,1B,A1,3,02109
101004101720,-7914285.14,5208590.69,10B,B2,11,02119
101003926941,-7908648.53,5213685.97,05,C6,6,02210
101004087155,-7911076.64,5208258.17,03,B2,13,02125
101004077480,-7914074.49,5203192.28,07,B3,14,02126
101004029347,-7911202.43,5207796.02,03,C11,15,02125
101003832907,-7911095.56,5206572.25,03,C11,15,02122
101004004056,-7910680.34,5209141.90,03,B2,7,02125
101003698529,-7908689.94,5211278.53,05,C6,6,02127
101003965428,-7907745.93,5218390.56,09,A7,1,02128
101003623112,-7912043.92,5210556.47,10B,B2,8,02119
101004047087,-7908750.06,5203803.17,07,C11,16,02122
101004043801,-7920237.13,5212695.71,04,D14,21,02135
101003972970,-7914001.68,5202954.26,07,B3,18,02126
101003958135,-7912647.35,5213856.99,1C,D4,5,02116
101004084731,-7909324.46,5211566.16,05,C6,6,02127
101003917308,-7909734.12,5205855.82,07,C11,16,02122
101003612706,-7910366.40,5217319.13,1A,A15,2,02129
101003934874,-7908981.59,5211392.98,05,C6,6,02127
101003650467,-7921937.00,5202226.38,06,E5,20,02132
101003875529,-7907721.45,5215997.70,09,A7,1,02128
101003939729,-7911058.48,5215098.42,1B,A1,3,02114
101004071277,-7910259.56,5203162.18,07,C11,16,02124
101003981590,-7909976.34,5215703.61,1B,A1,3,02113
101003829739,-7912357.35,5212918.39,1C,D4,4,
101004068180,-7909953.24,5210472.50,05,C6,7,02127
101003618958,-7912951.64,5207619.04,10B,B2,12,
101003669473,-7915611.15,5207785.47,02,E13,19,
101003641902,-7912730.85,5206372.07,03,B3,14,02121
101003822519,-7910295.28,5216019.58,1B,A1,3,
101003818195,-7907590.54,5210904.02,05,C6,6,02127
101004023982,-7912598.07,5213656.83,1C,D4,5,
101003967761,-7919146.66,5202106.33,06,E5,18,
101003924345,-7911474.06,5202715.33,07,B3,17,02124
101003666725,-7909913.35,5205062.70,07,C11,16,02122
101003944632,-7910305.37,5217730.47,1A,A15,2,02129
101003696147,-7911306.27,5218179.14,1A,A15,2,02129
101004032884,-7909894.42,5210847.85,05,C6,7,02127
101004047080,-7919015.97,5203655.73,06,E5,20,02131
101003662871,-7911221.36,5203458.60,07,C11,17,02124
101003790048,-7920403.00,5212685.17,04,D14,21,02135
101003610832,-7910356.40,5209695.96,03,C6,7,02125
101003833106,-7913263.08,5213486.74,1C,D4,5,
101003767207,-7910201.10,5216090.62,1B,A1,3,
101004068423,-7919898.74,5202012.75,06,E5,20,02132
101003848397,-7908986.71,5211492.19,05,C6,6,02127
101004033133,-7909814.42,5214948.38,1B,A1,3,02109
101003944348,-7912811.00,5208304.85,10B,B2,12,02121
101003727616,-7915863.38,5209468.62,10A,E13,10,02130
101004036923,-7912939.24,5212419.11,1C,D4,4,
101003735279,-7908173.78,5218371.36,09,A7,1,
101003681580,-7907086.30,5215975.21,09,A7,1,02128
101003786135,-7914275.47,5204379.29,02,B3,14,
101003937346,-7911706.58,5213066.17,1C,D4,5,02116
101003784688,-7918743.23,5204666.93,06,E5,20,02131
101003710703,-7907173.13,5211876.83,05,C6,6,02127
101003593568,-7913406.11,5212238.45,10A,D4,4,02115
101003582581,-7921774.48,5200404.65,06,E5,20,02132
101004025004,-7911791.32,5203583.49,07,B3,17,02124
101003830222,-7911767.94,5205109.36,07,B3,17,02124
101003627960,-7911135.16,5210762.26,1C,C6,8,
101004004811,-7911767.94,5205109.36,07,B3,17,02124
101003615658,-7919617.11,5213143.01,04,D14,21,02135
101003848435,-7912366.55,5211959.20,1C,D4,9,
101003696577,-7916990.17,5201383.31,08,E18,18,02136
101003696587,-7916197.92,5198726.32,08,E18,18,
101003668300,-7911388.32,5212377.91,1C,D4,3,02118
101003707038,-7910831.14,5217700.85,1A,A15,2,
101003877897,-7913495.62,5203977.73,07,B3,14,02124
101003682608,-7920880.57,5203893.47,06,E5,20,02132
101003936379,-7913221.52,5209230.76,10B,B2,12,
101004077866,-7911447.55,5213384.32,1C,A1,5,02116
101003942930,-7912678.77,5212200.77,1C,D4,4,02118
101003790101,-7910198.33,5203100.49,07,C11,16,02124
101003735386,-7910023.54,5214471.58,1C,A1,3,02110
101004079397,-7912900.04,5213769.63,1C,D4,5,02116
101003879343,-7909155.11,5210944.02,05,C6,7,02127
101003696887,-7917998.52,5196593.84,08,E18,18,02136
101003890777,-7912636.23,5205941.62,03,B3,14,02121
101003654025,-7909498.35,5204801.75,07,C11,16,02122
