id,x,y,pd,ward,zipcode,beat,ct
4264,-9754189.66,5126351.79,3,6,60637,0322,6904
4265,-9753070.34,5113730.82,5,9,60628,0532,5301
4266,-9766223.46,5136995.35,10,22,60623,1031,3018.01
4267,-9754751.57,5142938.75,1,42,60604,0113,8391
4268,-9750412.55,5128195.79,3,20,60637,0314,4201
4269,-9759138.89,5154950.6,19,47,60613,1912,601
4270,-9762731.58,5129715.19,8,14,60629,0824,6308
4271,-9753187.59,5134437.14,2,3,60653,0214,3802
4272,-9753765.86,5126478.11,3,6,60637,0322,6904
4273,-9757495.16,5113794.16,5,34,60643,0524,5303
4274,-9764525.32,5144875.21,11,27,60624,1121,2315
4275,-9748338.4,5123676.84,4,7,60617,0414,4605
4276,-9763227.21,5160775.36,24,50,60645,2412,206.01
4277,-9754696.47,5129206.14,2,20,60621,0232,8345
4278,-9771485.91,5161593.54,16,41,60646,1621,1201
4279,-9754298.46,5115038.51,5,34,60628,0522,4913
4280,-9752210.72,5116988.22,5,9,60628,0512,5002
4281,-9763579.89,5139161.27,10,24,60623,1022,8416
4282,-9769625.58,5160248.59,16,39,60646,1621,1202
4283,-9761163.26,5125773.96,8,18,60629,0832,6610
4284,-9764383.97,5150952.31,14,35,60618,1412,2106.02
4285,-9761653.55,5149605.81,14,1,60647,1431,2215
4286,-9756417.69,5148644.27,18,43,60614,1813,716
4287,-9754882.82,5112254.26,5,34,60628,0523,5305.01
4288,-9763214.06,5158749.84,20,40,60659,2011,207.01
4289,-9770671.25,5142612.22,15,29,60644,1513,2521.01
4290,-9771833.77,5151769.32,16,36,60634,1633,1711
4291,-9755543.18,5123173.92,6,17,60620,0621,8424
4292,-9757432.0,5140238.15,12,11,60608,1232,2838
4293,-9776109.79,5157966.68,16,41,60656,1613,1005
4294,-9753765.37,5133101.15,2,3,60653,0215,8358
4295,-9751910.49,5125349.72,3,8,60619,0323,8418
4296,-9762887.78,5156793.01,20,40,60625,2031,403
4297,-9768507.48,5156575.71,16,45,60630,1623,1204
4298,-9754554.16,5115170.31,5,34,60628,0513,4910
4299,-9770803.36,5156720.94,16,45,60630,1622,1104
4300,-9769500.63,5156197.44,16,45,60630,1623,1105.02
4301,-9760724.2,5146905.64,14,2,60622,1424,2413
4302,-9763562.75,5156256.84,17,33,60625,1713,1401
4303,-9761501.64,5156463.27,20,40,60625,2031,402.01
4304,-9756111.53,5125195.33,7,6,60621,0732,6813
4305,-9743829.03,5117172.17,4,10,60617,0432,5201
4306,-9754484.17,5117497.92,5,9,60628,0511,4907
4307,-9762091.07,5146078.69,12,1,60622,1211,2426
4308,-9766283.13,5142557.18,11,28,60624,1132,2606
4309,-9761014.01,5142147.65,12,28,60612,1225,8380
4310,-9760451.81,5135532.34,9,12,60609,0912,5905
4311,-9759773.02,5159026.05,20,40,60660,2012,304
4312,-9765509.85,5139604.97,10,24,60623,1012,2925
4313,-9753083.75,5123088.1,6,6,60619,0631,4402.01
4314,-9760236.24,5157210.96,20,40,60640,2032,404.02
4315,-9765947.72,5141744.51,11,24,60624,1132,2610
4316,-9756915.48,5135556.16,9,11,60609,0915,8399
4317,-9748790.62,5126896.22,3,5,60649,0331,4301.01
4318,-9763279.54,5143305.58,12,27,60612,1222,8369
4319,-9750887.88,5118916.08,5,8,60628,0511,5001
4320,-9753062.82,5115743.3,5,9,60628,0513,4909.01
4321,-9764466.72,5149289.14,14,35,60647,1413,2210
4322,-9767665.62,5144591.22,11,28,60644,1111,2517
4323,-9772082.24,5150378.61,25,30,60639,2512,1906.01
4324,-9756380.31,5132879.32,9,11,60609,0925,8426
4325,-9765547.98,5155282.69,17,35,60625,1723,1406.01
4326,-9774887.68,5153367.2,16,38,60634,1631,1704
4327,-9756390.38,5119782.3,22,21,60620,2223,7301
4328,-9758367.66,5132842.94,9,15,60609,0924,8426
4329,-9759915.17,5150291.18,19,32,60614,1931,707
4330,-9765499.05,5123383.53,8,18,60652,0834,7003.01
4331,-9758711.66,5126795.33,7,16,60636,0725,6715
4332,-9756197.59,5141128.51,1,25,60607,0124,8419
4333,-9758508.88,5161375.75,24,49,60626,2432,105.02
4334,-9755856.57,5147754.16,18,2,60614,1814,715
4335,-9752584.75,5124072.75,6,6,60619,0624,6914
4336,-9764251.15,5145476.92,11,27,60651,1121,8366
4337,-9759278.84,5139438.65,12,25,60608,1234,3108
4338,-9756344.63,5151494.26,19,44,60657,1934,632
4339,-9761330.26,5130505.8,9,14,60632,0923,6305
4340,-9762445.26,5142240.65,11,27,60612,1135,8370
4341,-9753316.31,5114406.24,5,9,60628,0531,4914
4342,-9757863.0,5129377.36,7,16,60636,0713,6701
4343,-9776245.52,5159932.48,16,41,60631,1612,1004
4344,-9764662.03,5156731.45,17,33,60625,1712,1402
4345,-9763742.17,5149922.63,14,32,60647,1413,2206.01
4346,-9754369.4,5112498.81,5,9,60628,0523,5305.01
4347,-9755866.29,5146747.67,18,27,60610,1821,804
4348,-9759428.57,5115164.22,22,19,60643,2212,7502
4349,-9761847.6,5135249.32,9,12,60632,0911,5801
4350,-9744220.27,5117231.46,4,10,60617,0432,5204
4351,-9755274.38,5147943.97,18,43,60614,1814,715
4352,-9763503.66,5148238.82,14,1,60647,1421,2227
4353,-9767360.47,5156588.01,17,39,60630,1712,1404
4354,-9759895.61,5151978.46,19,47,60657,1922,512
4355,-9755073.34,5133349.7,9,3,60609,0925,8355
4356,-9760591.9,5138843.04,10,25,60608,1034,8413
4357,-9748847.31,5126905.7,3,5,60649,0331,4301.01
4358,-9768413.0,5154560.53,16,45,60641,1624,1502
4359,-9760571.95,5145102.87,12,1,60612,1221,2430
4360,-9752682.96,5121448.32,6,9,60619,0632,4407
4361,-9768603.67,5142152.2,15,29,60644,1533,2522.01
4362,-9759237.88,5139190.28,12,25,60608,1234,3108
4363,-9759770.11,5127211.24,7,15,60636,0726,6713
4364,-9757720.63,5148264.86,18,43,60614,1811,8326
4365,-9770310.57,5149887.78,25,30,60639,2515,1906.02
4366,-9768990.85,5149170.86,25,36,60639,2515,1912
4367,-9752265.66,5115737.89,5,9,60628,0513,5002
4368,-9762401.24,5161109.54,24,50,60645,2412,206.02
4369,-9751307.41,5133298.89,2,4,60653,0222,3902
4370,-9758244.66,5156093.1,19,46,60640,1913,317
4371,-9750090.91,5120227.97,4,8,60619,0413,4803
4372,-9774574.87,5157869.2,16,41,60656,1613,1006
4373,-9769386.64,5157159.33,16,45,60630,1623,1105.01
4374,-9758996.57,5150717.47,19,32,60614,1932,706
4375,-9763395.46,5141658.27,11,24,60624,1134,8373
4376,-9746217.49,5121231.02,4,10,60617,0423,4607
4377,-9761113.17,5138495.69,10,25,60608,1034,8413
4378,-9770845.77,5156004.16,16,45,60630,1622,1504.01
4379,-9763770.12,5141663.55,11,24,60624,1134,8373
4380,-9755319.11,5126309.47,7,6,60621,0731,6812
4381,-9761679.23,5137960.17,10,24,60608,1034,3012
4382,-9755405.78,5137209.03,9,11,60616,0914,3403
4383,-9768318.6,5143888.83,15,28,60644,1532,2518
4384,-9765471.27,5146071.68,11,37,60651,1112,2312
4385,-9753715.88,5135924.8,2,4,60616,0211,8395
4386,-9757356.02,5113919.46,22,34,60643,2234,7506
4387,-9777283.78,5153661.21,16,38,60634,1631,1705
4388,-9755209.08,5132970.18,9,3,60609,0925,8355
4389,-9762572.01,5159548.51,20,40,60659,2011,208.02
4390,-9755822.62,5148754.17,18,43,60614,1814,715
4391,-9765536.53,5128221.69,8,23,60629,0813,6502
4392,-9757819.39,5124895.68,7,17,60636,0734,6718
4393,-9761229.75,5143999.81,12,27,60612,1222,8378
4394,-9765287.84,5154576.0,17,39,60618,1723,1604
4395,-9754910.6,5139705.56,1,3,60616,0131,3302
4396,-9764392.54,5147253.11,14,26,60651,1422,2308
4397,-9770627.2,5156797.22,16,45,60630,1622,1104
4398,-9772024.46,5152058.62,16,36,60634,1633,1711
4399,-9767553.89,5133683.25,8,22,60632,0815,5601
4400,-9760383.57,5116717.63,22,19,60643,2212,7206
4401,-9771417.0,5157679.87,16,45,60630,1622,1104
4402,-9771821.5,5127840.87,8,13,60638,0812,6404
4403,-9757068.4,5153890.15,19,46,60613,1925,608
4404,-9761129.14,5136443.11,9,25,60608,0911,8413
4405,-9753052.53,5109502.55,5,9,60827,0533,5401.01
4406,-9765288.75,5141190.79,11,24,60624,1132,8430
4407,-9768750.87,5153156.54,16,30,60641,1634,1508
4408,-9748710.79,5126883.19,3,5,60649,0331,4301.01
4409,-9765508.83,5126170.75,8,13,60629,0833,6505
4410,-9761130.7,5153251.43,19,47,60618,1921,505
4411,-9773963.42,5158472.38,16,41,60631,1612,1003
4412,-9764861.41,5130142.15,8,23,60632,0822,6201
4413,-9761379.15,5156282.07,20,47,60625,2031,404.01
4414,-9756830.11,5127526.86,7,16,60621,0723,6810
4415,-9755550.95,5145097.66,18,42,60654,1831,818
4416,-9752292.51,5131208.44,2,5,60615,0233,8363
4417,-9772270.13,5160282.03,16,39,60646,1611,1001
4418,-9772327.23,5128369.18,8,13,60638,0812,6404
4419,-9750392.0,5124907.81,3,8,60619,0324,4304
4420,-9756516.84,5144039.51,12,42,60661,1214,2801
4421,-9755044.2,5140025.21,9,25,60616,0914,3302
4422,-9754720.18,5116454.36,5,34,60628,0512,4910
4423,-9759456.69,5150145.71,19,32,60614,1931,707
4424,-9745566.58,5121292.82,4,10,60617,0424,4607
4425,-9765772.52,5132931.78,8,14,60632,0815,5702
4426,-9761722.64,5150833.69,14,33,60618,1411,2109
4427,-9760660.34,5139368.1,12,25,60608,1234,8412
4428,-9751705.56,5122897.09,6,8,60619,0631,4401.02
4429,-9774637.47,5157124.58,16,41,60656,1613,1007
4430,-9750696.84,5130623.7,2,5,60615,0234,4107
4431,-9750849.75,5118531.29,5,8,60628,0511,5001
4432,-9759238.29,5152310.24,19,47,60657,1922,625
4433,-9753409.79,5122819.74,6,6,60619,0631,4403
4434,-9751531.01,5118826.09,5,8,60628,0511,5001
4435,-9745590.32,5120103.45,4,10,60617,0424,4610
4436,-9754481.25,5144544.83,18,42,60611,1834,815
4437,-9767985.2,5152684.11,16,31,60641,1634,1510.02
4438,-9762158.35,5148397.76,14,1,60647,1421,8324
4439,-9758074.5,5114152.5,22,34,60643,2234,7506
4440,-9749929.32,5126273.36,3,5,60649,0332,4302
4441,-9759614.67,5154417.88,19,47,60613,1912,602
4442,-9764641.85,5151946.31,17,35,60618,1732,8311
4443,-9758695.09,5125353.06,7,17,60636,0735,6720
4444,-9758869.13,5126657.66,7,16,60636,0725,6715
4445,-9752454.0,5132390.08,2,4,60615,0223,8436
4446,-9770211.59,5152224.31,16,36,60634,1633,1512
4447,-9759918.19,5148238.57,14,32,60622,1434,8310
4448,-9763876.47,5146058.56,11,26,60651,1121,8366
4449,-9766832.08,5156929.35,17,39,60630,1712,1404
4450,-9772639.26,5153928.03,16,38,60634,1632,1701
4451,-9765501.99,5122308.39,8,18,60652,0834,7003.02
4452,-9761583.39,5153421.61,19,47,60618,1921,8437
4453,-9769591.76,5144786.11,15,37,60644,1524,2515
4454,-9766066.81,5140247.96,10,24,60623,1011,2909
4455,-9774276.48,5151622.11,25,29,60634,2511,1801
4456,-9749834.8,5126562.96,3,5,60649,0332,4302
4457,-9759205.12,5147600.02,14,2,60622,1433,2415
4458,-9768526.41,5152378.04,16,31,60641,1634,1510.01
4459,-9752726.92,5132614.94,2,4,60653,0221,8436
4460,-9758460.0,5160858.64,24,49,60626,2432,105.03
4461,-9746428.9,5123073.67,4,7,60617,0422,4601
4462,-9772259.51,5155564.75,16,38,60630,1622,1505.01
4463,-9752630.24,5120752.52,6,8,60619,0633,4409
4464,-9759112.94,5145609.49,12,1,60622,1213,2421
4465,-9753191.41,5120101.28,6,9,60619,0633,4903
4466,-9763808.9,5113673.84,22,19,60655,2211,7404
4467,-9770733.91,5130134.45,8,23,60638,0811,5608
4468,-9763430.22,5138384.58,10,12,60623,1024,3008
4469,-9760499.07,5144150.34,12,27,60612,1223,8378
4470,-9765716.22,5151248.84,25,30,60618,2523,2105.02
4471,-9751154.82,5119285.77,5,8,60628,0511,5001
4472,-9762328.09,5143355.6,12,27,60612,1222,8370
4473,-9763051.69,5158639.38,20,40,60659,2011,207.01
4474,-9764700.47,5147026.7,25,26,60651,2535,2307
4475,-9756184.47,5136050.06,9,11,60616,0915,8400
4476,-9757796.33,5123093.86,6,21,60620,0613,7107
4477,-9760382.52,5156867.56,20,40,60640,2032,404.02
4478,-9759052.6,5129768.6,7,15,60636,0715,6703
4479,-9758165.92,5126550.62,7,17,60636,0725,6716
4480,-9763543.32,5123475.23,8,18,60652,0834,7004.01
4481,-9758277.07,5151728.11,19,32,60657,1933,628
4482,-9760966.62,5142899.39,12,27,60612,1223,2809
4483,-9757759.85,5119747.11,22,21,60620,2222,7302.01
4484,-9772749.67,5156553.58,16,45,60656,1613,1007
4485,-9763073.43,5127799.33,8,17,60629,0823,6605
4486,-9758749.12,5154652.19,19,47,60613,1912,601
4487,-9770809.03,5153411.83,16,38,60634,1633,1506
4488,-9760514.81,5134522.02,9,12,60609,0912,5905
4489,-9760521.86,5153856.53,19,47,60618,1921,505
4490,-9757102.93,5148583.97,18,43,60614,1813,8326
4491,-9759307.7,5143474.16,12,27,60612,1224,8381
4492,-9748785.49,5126834.69,3,5,60649,0331,4301.01
4493,-9761964.26,5139868.27,10,24,60608,1023,2916
4494,-9759312.52,5124654.26,6,17,60620,0611,7104
4495,-9763201.11,5139533.2,10,24,60623,1022,8431
4496,-9756613.16,5149431.02,18,43,60614,1812,712
4497,-9755921.24,5139799.24,12,25,60616,1235,8419
4498,-9752314.67,5133040.17,2,4,60653,0221,3903
4499,-9772396.89,5156390.93,16,45,60630,1622,1103
4500,-9758775.03,5132249.91,9,20,60609,0933,6112
4501,-9763856.19,5152927.0,17,35,60618,1733,8311
4502,-9759493.55,5121249.23,22,21,60620,2221,7113
4503,-9753917.65,5145265.49,18,42,60611,1834,814.01
4504,-9757410.98,5147651.16,18,2,60614,1813,8326
4505,-9770832.62,5147507.48,25,29,60639,2531,2504
4506,-9766223.45,5160346.56,17,39,60646,1711,1203
4507,-9773313.54,5148877.82,25,29,60707,2512,2505
4508,-9767879.06,5148335.83,25,36,60639,2533,1911
4509,-9758009.35,5143654.45,12,27,60607,1224,8330
4510,-9761513.33,5163569.21,24,50,60645,2411,201
4511,-9773324.51,5130045.09,8,23,60638,0811,5609
4512,-9755547.14,5143952.42,1,42,60606,0122,8391
4513,-9762410.79,5128230.4,8,16,60629,0823,6603.02
4514,-9745769.12,5122601.74,4,10,60617,0424,4602
4515,-9757367.95,5127371.62,7,6,60621,0724,6810
4516,-9756734.08,5148631.4,18,43,60614,1813,718
4517,-9754489.14,5145130.29,18,42,60611,1834,815
4518,-9757852.06,5131282.63,9,20,60609,0933,6111
4519,-9764413.55,5126776.73,8,13,60629,0833,6504
4520,-9759248.14,5152172.03,19,47,60657,1922,625
4521,-9772036.6,5159942.11,16,39,60646,1611,1001
4522,-9768391.43,5148626.04,25,36,60639,2522,1911
4523,-9771288.54,5153954.32,16,38,60634,1624,1505.02
4524,-9767326.68,5159937.39,17,39,60646,1711,1203
4525,-9761864.33,5142535.21,11,28,60612,1125,8374
4526,-9759402.19,5142028.82,12,27,60612,1231,8382
4527,-9757882.84,5129146.44,7,16,60636,0713,6701
4528,-9754277.64,5130008.16,2,20,60637,0225,4005
4529,-9774623.33,5159491.07,16,41,60631,1612,1003
4530,-9754759.39,5110795.27,5,9,60628,0523,5305.02
4531,-9767033.35,5142015.41,11,28,60624,1131,2605
4532,-9768424.35,5150306.27,25,31,60639,2521,1908
4533,-9767804.95,5152816.02,17,30,60641,1731,1510.02
4534,-9760628.13,5115217.99,22,19,60643,2212,7502
4535,-9765120.54,5147071.58,25,26,60651,2535,2307
4536,-9757594.67,5151996.68,19,44,60657,1924,621
4537,-9765257.61,5144074.88,11,37,60624,1122,2601
4538,-9744330.22,5117371.57,4,10,60617,0432,5201
4539,-9768688.15,5147322.22,25,37,60651,2533,2508
4540,-9754947.52,5129296.51,2,20,60621,0232,8346
4541,-9771884.51,5157427.3,16,45,60630,1622,1103
4542,-9759763.62,5132197.16,9,15,60609,0931,6114
4543,-9763445.09,5133194.15,8,14,60632,0821,5804
4544,-9758431.47,5151264.62,19,32,60657,1933,628
4545,-9758944.89,5154124.05,19,47,60613,1922,604
4546,-9757240.51,5128441.12,7,16,60621,0712,6806
4547,-9761615.78,5122990.89,8,18,60652,0835,7005.01
4548,-9758856.04,5116291.45,22,19,60643,2212,7207
4549,-9761174.51,5139357.07,10,28,60608,1023,8412
4550,-9756786.36,5118783.89,22,21,60643,2223,7304
4551,-9758863.0,5143994.9,12,27,60607,1215,8330
4552,-9763767.24,5157072.29,17,39,60625,1713,1402
4553,-9759549.89,5147759.51,14,32,60622,1433,2402
4554,-9777912.45,5153071.54,16,38,60634,1631,1705
4555,-9758924.6,5149631.61,18,2,60614,1811,8325
4556,-9765203.24,5125228.12,8,18,60629,0833,6505
4557,-9761624.54,5122046.61,8,18,60652,0835,7005.02
4558,-9759760.54,5130528.76,9,16,60609,0932,6117
4559,-9758968.43,5131409.2,9,20,60609,0931,6113
4560,-9755325.3,5141648.62,1,25,60607,0123,8390
4561,-9765979.15,5154383.62,17,39,60641,1722,1603
4562,-9771096.33,5147540.21,25,29,60639,2531,2504
4563,-9764458.85,5155141.64,17,35,60618,1723,1605.01
4564,-9744325.29,5108591.46,4,10,60633,0433,5501
4565,-9754660.28,5117203.7,5,34,60628,0512,4910
4566,-9766527.56,5137281.51,10,22,60623,1031,3018.01
4567,-9760527.99,5135595.07,9,12,60609,0912,5905
4568,-9763184.37,5141977.3,11,24,60612,1134,8373
4569,-9757073.7,5120640.4,22,21,60620,2222,7302.02
4570,-9764464.69,5127112.49,8,13,60629,0833,6503.02
4571,-9761437.5,5163265.29,24,50,60645,2411,201
4572,-9753076.96,5115903.94,5,9,60628,0513,4909.01
4573,-9765681.44,5140223.35,10,24,60623,1011,2909
4574,-9757115.63,5154511.44,19,46,60613,1915,314
4575,-9756114.6,5118709.09,22,34,60628,2223,7305
4576,-9765099.96,5154743.28,17,35,60618,1723,1604
4577,-9757645.15,5141472.62,12,25,60607,1232,8333
4578,-9761628.78,5161167.3,24,50,60645,2412,206.02
4579,-9776677.51,5152254.59,16,38,60634,1631,1707
4580,-9766350.75,5123370.83,8,18,60652,0834,7003.01
4581,-9759030.78,5142755.61,12,27,60612,1231,8381
4582,-9774638.6,5157207.18,16,41,60656,1613,1005
4583,-9755302.13,5137865.12,9,11,60616,0914,8411
4584,-9763995.24,5147394.72,14,26,60651,1422,2309
4585,-9755560.73,5130254.14,9,3,60609,0935,8438
4586,-9759170.1,5158800.08,20,48,60660,2013,305
4587,-9753164.51,5117917.25,5,9,60628,0511,4908
4588,-9760564.36,5161597.37,24,50,60645,2412,205
4589,-9756542.2,5131306.24,9,20,60609,0935,8438
4590,-9763977.87,5143732.34,11,28,60624,1123,8368
4591,-9764458.55,5148603.88,14,26,60647,1413,2210
4592,-9764331.51,5154359.06,17,35,60618,1723,1605.02
4593,-9762404.21,5129356.63,8,16,60629,0824,6308
4594,-9769866.84,5153725.09,16,38,60641,1633,1507
4595,-9758598.32,5115885.05,22,19,60643,2212,7502
4596,-9756598.06,5124960.75,7,6,60621,0733,6814
4597,-9760467.88,5142824.56,12,27,60612,1225,8380
4598,-9748872.45,5127612.76,3,5,60649,0331,8439
4599,-9757092.51,5123687.6,6,17,60620,0612,7108
4600,-9753401.53,5129473.69,2,20,60637,0232,4004
4601,-9763283.51,5139378.17,10,24,60623,1022,8431
4602,-9757615.65,5125225.39,7,17,60636,0734,6718
4603,-9759461.9,5158871.39,20,40,60660,2012,304
4604,-9753244.59,5123094.53,6,6,60619,0631,4403
4605,-9769358.0,5156613.59,16,45,60630,1623,1105.02
4606,-9757154.96,5151656.27,19,44,60657,1933,630
4607,-9756020.67,5112985.51,5,34,60628,0524,5302
4608,-9759117.88,5161241.6,24,49,60626,2432,106
4609,-9767495.84,5132848.97,8,22,60632,0815,5601
4610,-9769373.62,5151795.6,16,30,60641,1634,1511
4611,-9759157.88,5149609.34,18,2,60614,1811,8325
4612,-9760537.6,5147588.34,14,2,60647,1434,2405
4613,-9746474.54,5120900.4,4,10,60617,0423,8339
4614,-9765600.57,5160551.18,17,39,60659,1711,1301
4615,-9765355.13,5138094.05,10,22,60623,1013,3005
4616,-9754786.02,5145121.01,18,42,60654,1832,816
4617,-9762355.82,5132720.09,9,15,60632,0922,8428
4618,-9757476.63,5119101.85,22,21,60643,2213,7304
4619,-9758230.0,5136587.92,9,11,60608,0913,6009
4620,-9766481.64,5148171.1,25,35,60639,2534,8312
4621,-9746711.21,5124838.28,4,7,60649,0421,4314
4622,-9754893.81,5126336.77,7,6,60621,0731,6903
4623,-9762037.53,5139661.31,10,24,60608,1023,2916
4624,-9754259.8,5139228.31,1,3,60616,0131,3301
4625,-9763046.52,5138794.15,10,12,60623,1033,3009
4626,-9747781.68,5118334.08,4,7,60617,0431,5103
4627,-9757333.53,5155826.12,19,46,60640,1914,315.01
4628,-9764716.14,5150784.19,25,30,60618,2523,2105.02
4629,-9753608.98,5124802.97,6,6,60619,0623,6913
4630,-9758795.01,5132733.56,9,15,60609,0924,8426
4631,-9759374.4,5159215.37,20,40,60660,2012,304
4632,-9756957.07,5145283.13,12,27,60642,1214,2435
4633,-9764325.94,5159945.13,17,50,60659,1711,1301
4634,-9764823.06,5127104.25,8,13,60629,0833,6503.02
4635,-9758883.28,5161557.04,24,49,60626,2432,105.02
4636,-9756465.74,5141492.73,1,25,60607,0124,8419
4637,-9748206.52,5124901.8,4,7,60649,0414,4312
4638,-9756645.15,5139573.87,12,11,60616,1235,3102
4639,-9764423.01,5145620.45,11,27,60651,1121,2311
4640,-9775400.57,5162623.22,16,41,60631,1611,902
4641,-9747143.61,5124014.01,4,7,60649,0421,4313.01
4642,-9755154.02,5119657.39,6,21,60620,0634,8340
4643,-9766310.61,5143331.41,11,28,60624,1114,2603
4644,-9758803.31,5140251.8,12,28,60608,1233,8429
4645,-9760958.34,5117082.65,22,19,60655,2211,7205
4646,-9761210.88,5151933.64,19,32,60618,1921,510
4647,-9764355.96,5149395.48,14,35,60647,1413,2210
4648,-9759882.59,5139034.25,12,25,60608,1234,3109
4649,-9764904.31,5138221.8,10,22,60623,1013,3006
4650,-9764003.49,5129249.87,8,23,60629,0822,6309
4651,-9766504.36,5128912.63,8,13,60629,0813,6502
4652,-9774041.39,5147643.49,25,29,60707,2513,2505
4653,-9761325.94,5128964.89,8,16,60629,0824,8350
4654,-9754160.33,5123566.71,6,6,60619,0623,4403
4655,-9760133.06,5129106.13,7,15,60636,0715,6705
4656,-9754451.4,5145475.83,18,42,60611,1833,815
4657,-9759284.49,5135604.6,9,12,60609,0912,5907
4658,-9766613.34,5159701.83,17,39,60646,1711,1203
4659,-9757772.2,5139111.94,12,25,60608,1235,3105
4660,-9746295.84,5121292.06,4,10,60617,0423,4607
4661,-9761266.94,5155203.16,19,47,60625,1911,409
4662,-9761849.43,5123073.9,8,18,60652,0835,7005.01
4663,-9771394.12,5150809.5,25,30,60634,2511,1904.01
4664,-9759870.5,5162367.52,24,49,60626,2424,107.02
4665,-9759341.07,5133144.7,9,15,60609,0924,6103
4666,-9753482.55,5136178.3,2,4,60616,0211,3510
4667,-9744324.51,5108677.37,4,10,60633,0433,5501
4668,-9755771.93,5110288.35,5,9,60628,0523,5305.03
4669,-9765245.75,5160148.38,17,39,60659,1711,1301
4670,-9763188.98,5159396.9,20,40,60659,2011,207.01
4671,-9765426.34,5135328.41,10,22,60632,1031,8305
4672,-9758594.23,5126940.65,7,16,60636,0725,6716
4673,-9763693.05,5137693.21,10,12,60623,1032,8408
4674,-9758691.03,5126597.12,7,16,60636,0725,6716
4675,-9763163.31,5150615.1,14,32,60647,1411,2205
4676,-9763607.78,5153892.51,17,33,60618,1733,1607
4677,-9766239.27,5148659.64,25,35,60639,2522,2004.02
4678,-9760130.14,5129983.9,7,15,60636,0715,6705
4679,-9759528.72,5140767.77,12,28,60608,1233,8429
4680,-9761999.25,5133696.91,9,12,60632,0921,5806
4681,-9765692.83,5146409.9,25,37,60651,2534,8421
4682,-9768588.1,5128193.4,8,23,60638,0813,9801
4683,-9769169.9,5157555.27,16,45,60630,1623,1105.01
4684,-9754778.93,5144627.38,18,42,60654,1831,816
4685,-9754537.81,5125494.97,7,6,60621,0731,6911
4686,-9766582.48,5132013.15,8,14,60632,0815,5703
4687,-9761628.74,5151049.72,14,33,60618,1411,2109
4688,-9766559.07,5156292.08,17,39,60630,1712,1404
4689,-9758316.73,5153079.1,19,44,60613,1923,612
4690,-9753635.74,5114073.26,5,9,60628,0531,4914
4691,-9770301.6,5143008.7,15,29,60644,1513,2521.01
4692,-9752964.92,5144687.06,18,42,60611,1834,814.02
4693,-9753178.65,5128303.28,3,20,60637,0313,4206
4694,-9759429.24,5139394.73,12,25,60608,1234,3108
4695,-9753131.69,5131932.13,2,3,60615,0223,3812
4696,-9775647.75,5161903.82,16,41,60631,1611,902
4697,-9757792.87,5117563.91,22,34,60643,2213,7306
4698,-9772553.22,5147878.99,25,29,60707,2513,2505
4699,-9750270.9,5131564.78,2,4,60615,0222,3907
4700,-9768167.18,5151969.4,16,31,60641,1634,1510.02
4701,-9755765.14,5133419.39,9,11,60609,0925,6108
4702,-9757834.67,5153889.56,19,46,60613,1923,8321
4703,-9775024.26,5163210.2,16,41,60631,1611,901
4704,-9759237.88,5157705.78,20,40,60640,2012,309
4705,-9755960.4,5136895.76,9,11,60616,0914,8401
4706,-9762937.86,5148512.63,14,1,60647,1421,2225
4707,-9768081.98,5158393.88,17,39,60646,1712,1302
4708,-9769147.12,5146632.04,25,37,60651,2532,2507
4709,-9754588.05,5139356.16,1,3,60616,0131,3301
4710,-9751282.71,5130313.21,2,5,60637,0235,8362
4711,-9766451.79,5140079.03,10,24,60623,1012,2909
4712,-9767104.42,5152052.8,17,30,60641,1731,1612
4713,-9749554.66,5131223.14,2,5,60615,0234,4101
4714,-9763937.93,5142875.89,11,28,60624,1124,2713
4715,-9771429.23,5156979.56,16,45,60630,1622,1103
4716,-9753872.58,5141571.43,1,4,60605,0114,3206
4717,-9766799.03,5151147.47,25,31,60641,2523,2001
4718,-9761700.56,5127331.07,8,17,60629,0831,6608
4719,-9759623.31,5159615.39,24,40,60660,2433,303
4720,-9759526.47,5126806.11,7,16,60636,0726,6713
4721,-9771545.26,5152564.36,16,36,60634,1633,1711
4722,-9771486.52,5149565.99,25,36,60639,2512,1913.01
4723,-9767956.21,5151980.81,16,31,60641,1634,1510.02
4724,-9753373.05,5116338.86,5,9,60628,0512,4909.02
4725,-9750113.46,5129331.24,2,5,60637,0235,4110
4726,-9756497.14,5149998.3,19,43,60614,1935,702
4727,-9759635.09,5127077.07,7,15,60636,0726,6713
4728,-9763220.16,5135679.53,9,12,60623,0911,8435
4729,-9768906.46,5146035.12,15,37,60651,1531,2511
4730,-9761524.53,5145176.87,12,26,60612,1221,2428
4731,-9754894.25,5127286.98,7,20,60621,0722,8425
4732,-9769012.65,5127421.69,8,13,60638,0813,6407
4733,-9764949.07,5154625.45,17,35,60618,1723,1604
4734,-9759629.27,5145729.99,12,1,60622,1212,2422
4735,-9761977.58,5140606.29,10,28,60608,1023,8433
4736,-9758960.09,5133128.64,9,15,60609,0924,6103
4737,-9762558.38,5122617.13,8,18,60652,0835,7005.01
4738,-9765962.27,5143128.54,11,28,60624,1115,2602
4739,-9760596.38,5127330.18,8,16,60636,0832,6607
4740,-9759046.02,5139262.91,12,25,60608,1234,3108
4741,-9751088.75,5122156.05,4,8,60619,0412,8343
4742,-9748095.53,5124656.62,4,7,60649,0414,4312
