id,x,y,pd,ward,zipcode,beat,ct
525665,-9759388.26,5152789.81,19,47,60657,1922,8319
1524512,-9761235.16,5131165.39,9,14,60632,0923,6305
911388,-9759229.87,5134682.62,9,12,60609,0912,5907
52813,-9757012.62,5149793.63,18,43,60614,1812,712
987992,-9753708.46,5139035.52,1,3,60616,0132,3301
1832933,-9761857.78,5128417.02,8,16,60629,0825,8350
840723,-9758977.61,5142488.9,12,28,60607,1231,8331
2379815,-9760112.4,5115868.59,22,19,60643,2212,7502
81621,-9760064.29,5149477.81,14,32,60614,1432,8323
1639705,-9754065.16,5129081.09,2,20,60637,0232,8345
47483,-9755779.22,5149985.04,19,43,60614,1935,701.01
1898705,-9754154.92,5124225.53,6,6,60619,0623,6913
1227609,-9772192.38,5158080.87,16,45,60630,1622,1103
1103185,-9766095.0,5153070.19,17,45,60641,1732,1610
295620,-9764389.15,5146157.74,11,27,60651,1121,2311
2141832,-9752536.34,5121364.37,6,6,60619,0632,4407
1495121,-9768608.8,5132034.99,8,22,60638,0814,5603
52303,-9756468.26,5148881.75,18,43,60614,1812,712
1953880,-9748262.84,5123429.48,4,8,60617,0414,4605
1982094,-9756879.78,5121245.69,22,21,60620,2222,7114
1325467,-9772127.16,5151917.89,16,36,60634,1633,1711
1684889,-9757664.02,5131841.61,9,20,60609,0933,6110
1315009,-9772308.96,5153359.26,16,38,60634,1633,1702
1967971,-9757586.91,5122862.77,6,21,60620,0613,7107
1821344,-9759516.17,5126280.39,7,17,60636,0735,6715
2443850,-9767385.29,5126796.59,8,13,60629,0833,6408
2317382,-9745025.11,5115440.81,4,10,60617,0433,5206
1213835,-9771840.25,5158573.2,16,45,60646,1622,1001
1746449,-9751812.85,5127441.29,3,20,60637,0321,4208
668038,-9767957.07,5150623.14,25,31,60639,2521,1908
981644,-9754478.23,5142205.35,1,42,60605,0123,3204
1108730,-9762625.59,5154075.56,17,33,60618,1733,1607
1873911,-9764079.43,5128179.8,8,23,60629,0823,6604
1402900,-9761255.48,5162777.26,24,50,60645,2411,204
1231740,-9774402.99,5156513.78,16,41,60656,1613,1007
1822084,-9759934.62,5126328.16,7,17,60636,0735,6715
2072189,-9748408.11,5124004.25,4,8,60649,0414,4312
2304760,-9746915.1,5110538.27,4,10,60633,0433,5502
1679743,-9756741.78,5129827.74,7,20,60621,0712,8347
187821,-9762031.76,5146006.89,12,26,60622,1211,2426
2301855,-9746678.1,5110456.44,4,10,60633,0433,5502
1093335,-9766540.68,5155650.52,17,39,60630,1722,1405
842221,-9757398.47,5143098.11,12,25,60607,1232,8331
1710428,-9755219.57,5127326.07,7,20,60621,0722,6809
2312319,-9745536.73,5109131.89,4,10,60633,0433,5501
799110,-9763661.16,5137254.43,10,22,60623,1032,8408
1122792,-9768387.94,5155378.37,16,45,60630,1623,1502
269495,-9767020.31,5147449.02,25,37,60651,2533,2306
2095143,-9748053.67,5121440.23,4,8,60617,0412,4801
1744105,-9754022.17,5126918.53,3,6,60637,0322,6904
1969294,-9758090.96,5122723.86,6,21,60620,0614,7107
1078729,-9764519.02,5154880.92,17,35,60618,1723,1605.01
1784699,-9754430.65,5122107.32,6,21,60620,0622,8424
942191,-9766490.36,5136274.75,10,22,60623,1031,8305
2188438,-9755507.14,5113669.21,5,34,60628,0524,5302
150015,-9759585.15,5143755.34,12,27,60612,1224,2804
2300063,-9749971.28,5120486.7,4,8,60619,0413,4803
1435555,-9760289.53,5161779.52,24,49,60626,2424,107.01
62300,-9755211.29,5145436.26,18,2,60654,1832,817
2133350,-9745888.53,5121576.8,4,10,60617,0424,4607
779665,-9766552.12,5138391.78,10,22,60623,1013,8434
157744,-9760718.92,5145843.42,12,2,60622,1212,2423
593595,-9770757.68,5146594.02,25,29,60651,2531,2506
2099054,-9751310.11,5121096.34,4,8,60619,0412,4701
639233,-9766335.7,5141429.3,11,24,60624,1132,2610
221903,-9764008.49,5147258.54,14,26,60651,1422,2309
865937,-9756851.03,5143056.48,12,27,60661,1232,2819
1057788,-9761934.22,5157361.82,20,40,60625,2031,402.01
2293001,-9755338.89,5111226.65,5,34,60628,0523,5305.03
2388052,-9760951.11,5115865.41,22,19,60655,2212,7503
1935260,-9749881.66,5124569.6,4,8,60649,0411,8342
2026209,-9758632.83,5120389.25,22,21,60620,2221,7303
451209,-9762657.71,5149733.49,14,1,60647,1414,2204
1361315,-9760560.65,5159762.27,24,40,60659,2413,209.02
236241,-9763503.94,5148256.48,14,1,60647,1421,2227
1481500,-9765362.02,5132274.73,8,14,60632,0815,5702
1859816,-9761124.3,5125701.02,8,18,60629,0832,6610
1621336,-9750495.75,5130382.31,2,5,60615,0235,4108
1296542,-9777659.07,5153602.62,16,38,60634,1631,1705
1253293,-9771834.01,5154896.89,16,38,60634,1624,1505.02
2472543,-9766230.29,5123094.83,8,18,60652,0834,7003.01
688711,-9768743.78,5142898.44,15,28,60644,1533,2522.01
1103717,-9766315.13,5153899.97,17,45,60641,1731,1610
1346173,-9775697.22,5152569.19,16,38,60634,1631,1708
475856,-9765361.15,5150227.9,25,31,60647,2524,2207.02
2184661,-9754813.47,5113661.96,5,34,60628,0522,5302
923272,-9759949.88,5135331.6,9,12,60609,0912,5906
560440,-9756932.78,5154343.25,19,46,60613,1915,314
1049356,-9761560.52,5156004.06,19,47,60625,1911,407
779872,-9766321.93,5138314.69,10,22,60623,1013,8434
1382314,-9761876.89,5161282.43,24,50,60645,2412,206.02
2034384,-9757937.34,5121960.79,6,21,60620,0613,7111
2280729,-9757193.67,5111841.51,5,34,60643,0524,5304
220625,-9763919.54,5146808.78,14,26,60651,1422,2309
132948,-9760125.01,5145846.83,12,2,60622,1212,2422
2344229,-9758223.43,5156817.71,20,48,60640,2033,312
1231492,-9773996.79,5156397.03,16,41,60656,1613,1007
549085,-9761382.85,5153289.72,19,47,60618,1921,505
2002534,-9756511.74,5119067.54,22,21,60643,2223,7304
1984643,-9755965.14,5119534.49,22,21,60620,2223,7301
2337193,-9744248.81,5118988.98,4,10,60617,0432,5201
821401,-9760322.36,5139113.87,12,25,60608,1234,8412
1942617,-9749872.56,5125807.57,3,7,60649,0324,4305
1866349,-9765162.69,5129934.06,8,13,60629,0822,6204
742930,-9761611.2,5142635.95,11,27,60612,1125,2808
1995904,-9755142.93,5119542.36,6,21,60620,0634,8340
1058344,-9762069.68,5156455.21,20,40,60625,2031,402.01
459186,-9762886.96,5151877.2,14,33,60618,1411,2107
372141,-9763816.9,5142314.9,11,28,60624,1134,2713
441207,-9761663.79,5151242.41,14,33,60618,1411,2109
1522558,-9761056.71,5131208.15,9,14,60632,0923,6305
2454103,-9765250.83,5127772.0,8,13,60629,0823,6503.02
1473675,-9763549.14,5130503.98,8,14,60632,0822,6303
1334227,-9772550.3,5152041.76,16,36,60634,1632,1710
956175,-9763457.87,5132665.64,8,14,60632,0821,5804
1036786,-9767629.36,5152163.8,17,30,60641,1731,1510.02
300163,-9766595.83,5146100.63,11,37,60651,1111,8421
1900483,-9752906.92,5124323.22,6,6,60619,0624,6914
469547,-9763755.71,5149803.66,14,35,60647,1413,2206.01
971945,-9756355.98,5137862.06,9,11,60616,0914,8402
1999331,-9754878.28,5120480.94,6,21,60620,0634,8340
2122126,-9745629.91,5120323.93,4,10,60617,0424,4610
783760,-9766574.79,5139362.29,10,24,60623,1012,2925
714243,-9774404.27,5149572.88,25,29,60707,2512,8316
1532444,-9761755.35,5130005.96,8,15,60629,0824,8351
1273630,-9775751.74,5157056.03,16,41,60656,1613,1005
1010213,-9755850.38,5137838.29,9,11,60616,0914,3403
1760404,-9756773.11,5125057.58,7,17,60621,0733,6814
1594393,-9753324.27,5133012.62,2,3,60653,0221,8360
1319316,-9770073.74,5151933.4,16,30,60641,1633,1511
1617050,-9751375.24,5131500.06,2,4,60615,0222,3905
1078024,-9764305.3,5155094.86,17,35,60618,1723,1605.01
2270081,-9751905.8,5113985.96,5,9,60628,0532,5401.02
2143742,-9753049.78,5119716.08,6,9,60619,0633,4904
907975,-9756476.42,5135569.34,9,11,60609,0915,8399
2367033,-9758797.52,5163381.3,24,49,60626,2423,103
2516174,-9768069.85,5132456.29,8,22,60638,0814,5602
1859098,-9761259.78,5125645.11,8,18,60629,0832,6610
2453052,-9764684.43,5127876.43,8,23,60629,0823,6503.02
921788,-9759958.92,5135313.6,9,12,60609,0912,5906
1486775,-9765623.29,5131755.77,8,14,60632,0815,5703
888261,-9754656.98,5142167.15,1,4,60605,0123,8390
1392679,-9759628.72,5161591.71,24,49,60626,2432,8306
179495,-9760574.13,5143205.55,12,27,60612,1223,8378
864656,-9756508.77,5139990.63,12,11,60616,1235,3102
549663,-9757213.34,5153032.61,19,44,60657,1924,8320
1171133,-9767819.14,5153730.6,17,45,60641,1731,8317
2342146,-9758552.15,5156118.31,19,46,60640,1913,317
536183,-9760066.13,5153209.54,19,47,60613,1922,506
736967,-9763595.53,5139758.92,10,24,60623,1022,8415
1443137,-9759348.35,5157749.59,20,40,60640,2012,309
1573473,-9753101.16,5133933.26,2,4,60653,0214,3801
972038,-9756749.47,5138283.17,9,11,60616,0914,8402
1834383,-9761868.58,5128134.16,8,16,60629,0825,8350
469279,-9764247.62,5149726.39,14,35,60647,1413,2206.01
2420426,-9763302.83,5125643.1,8,17,60629,0831,6611
428712,-9761739.48,5149905.86,14,32,60647,1431,8309
978599,-9756613.02,5136477.26,9,11,60616,0915,8398
1229508,-9773013.36,5157033.82,16,45,60656,1613,1007
1453330,-9758441.44,5157190.84,20,47,60640,2033,311
245071,-9762992.18,5149108.29,14,32,60647,1414,2212
901869,-9759807.95,5135745.75,9,12,60608,0912,8404
2483966,-9771138.24,5130207.3,8,23,60638,0811,5608
1563352,-9756507.45,5132018.59,9,11,60609,0935,8438
1707051,-9756674.87,5128243.8,7,16,60621,0712,8348
1228948,-9772717.93,5157313.89,16,45,60656,1613,1007
520638,-9757335.46,5152685.19,19,44,60657,1924,621
673490,-9772136.23,5150527.33,25,30,60639,2512,1906.01
650752,-9766487.29,5142837.07,11,28,60624,1115,2606
451791,-9762833.36,5150707.36,14,32,60647,1411,2204
1801076,-9760271.81,5130605.68,9,16,60609,0932,6116
896628,-9763026.06,5137433.33,10,12,60623,1033,8435
2182399,-9754524.58,5113305.47,5,34,60628,0522,5302
1551011,-9758964.54,5131988.1,9,20,60609,0931,6113
724838,-9763311.11,5141947.42,11,24,60612,1134,8373
882641,-9756373.64,5138712.28,12,11,60616,1235,8432
2439801,-9765276.79,5125717.16,8,18,60629,0833,6505
1482165,-9765738.99,5133509.42,8,14,60632,0815,5702
1847939,-9762575.2,5128735.52,8,16,60629,0823,6603.02
710193,-9773309.05,5149699.31,25,36,60707,2512,8316
2148283,-9751959.56,5121585.65,6,8,60619,0632,4408
1296328,-9776447.12,5152847.66,16,38,60634,1631,1705
1118380,-9763533.81,5156240.19,17,33,60625,1713,1408
1790325,-9757247.7,5122719.52,6,21,60620,0613,7108
1283304,-9776139.66,5158604.46,16,41,60631,1612,1004
1927357,-9750879.84,5122051.2,4,8,60619,0412,8343
348291,-9768416.21,5143872.09,15,28,60644,1532,2518
1363812,-9762113.1,5159803.28,24,40,60659,2413,208.02
32750,-9755631.01,5144988.64,18,42,60654,1831,818
1067097,-9764977.47,5153498.37,17,45,60618,1732,1609
2253186,-9753031.02,5117999.61,5,9,60628,0511,4908
2529591,-9762492.3,5127939.16,8,17,60629,0823,6603.01
2489913,-9768970.93,5131045.02,8,14,60638,0814,5607
1755538,-9758246.9,5127468.4,7,16,60636,0725,6711
2538130,-9762650.38,5127107.56,8,17,60629,0831,6608
2344815,-9758013.6,5157116.76,20,48,60640,2024,312
1525273,-9761511.58,5130696.14,9,14,60632,0923,6305
687661,-9768546.8,5142391.36,15,28,60644,1533,2522.01
1384223,-9763130.9,5160619.88,24,50,60645,2412,206.01
1344532,-9774591.46,5151269.88,25,29,60707,2511,1709
1252748,-9771574.64,5154277.07,16,38,60634,1624,1505.02
467882,-9762712.53,5152259.02,17,33,60618,1733,2101
808464,-9766412.47,5137460.56,10,22,60623,1031,3018.01
2482441,-9771050.49,5130252.35,8,23,60638,0811,5608
280653,-9766703.35,5148545.72,25,35,60639,2534,8312
1671929,-9749924.06,5126974.96,3,5,60649,0332,4302
2177353,-9754627.09,5114475.02,5,34,60628,0522,4913
594376,-9771004.99,5146927.65,25,29,60651,2531,2506
1396428,-9762700.3,5161754.35,24,50,60645,2411,203.01
284385,-9765713.5,5148873.05,25,26,60639,2525,2004.02
147076,-9759940.92,5144963.17,12,1,60622,1221,2431
793463,-9763740.74,5137725.11,10,12,60623,1024,3008
1801077,-9759871.43,5130751.76,9,16,60609,0932,6116
2290474,-9755937.78,5111585.26,5,34,60628,0523,5305.03
1636557,-9754080.57,5129886.34,2,20,60637,0225,4005
364669,-9764489.21,5142647.08,11,28,60624,1122,2705
2254619,-9753822.1,5117390.21,5,9,60628,0511,4908
557305,-9756620.95,5154186.7,19,46,60613,1925,608
857217,-9755659.82,5142173.43,1,25,60607,0124,8419
2454001,-9764981.73,5127605.87,8,13,60629,0823,6503.02
225333,-9762787.65,5147978.63,14,1,60647,1421,2408
1901362,-9752749.74,5124369.54,6,6,60619,0624,6914
213520,-9762860.35,5142885.17,11,28,60612,1124,2712
2411553,-9753473.01,5109370.4,5,9,60827,0533,5401.01
763833,-9763812.39,5139080.99,10,24,60623,1024,8416
1456481,-9765721.3,5137368.18,10,22,60623,1031,3018.03
1529050,-9762186.5,5130380.54,9,14,60632,0923,6304
1124477,-9768294.87,5154014.83,16,45,60641,1624,1502
834248,-9759106.87,5142853.86,12,27,60612,1231,8381
554060,-9756663.75,5153090.74,19,46,60657,1925,618
1336054,-9773030.33,5152534.38,16,38,60634,1632,1710
681600,-9769832.3,5143878.34,15,37,60644,1523,2519
1681137,-9756734.41,5129608.27,7,16,60621,0712,8347
1809201,-9759538.85,5127593.17,7,15,60636,0726,6713
549499,-9761214.25,5153007.6,19,47,60618,1921,505
750065,-9760297.17,5142642.31,12,27,60612,1225,8380
2376556,-9760832.93,5117848.94,22,19,60655,2211,7204
699511,-9773819.25,5148990.34,25,36,60707,2512,2505
1785160,-9755105.71,5122994.69,6,21,60620,0622,8424
1559031,-9756175.44,5133474.14,9,11,60609,0925,6108
203793,-9762471.68,5142104.86,11,27,60612,1135,8370
1106276,-9763122.67,5154083.24,17,33,60618,1733,1607
1350660,-9777621.63,5152509.04,16,38,60634,1631,1706
2052043,-9759911.2,5123348.1,6,18,60620,0611,7105
312688,-9767940.9,5147603.11,25,37,60639,2533,2502
628879,-9770970.57,5141245.93,15,29,60644,1513,8314
707825,-9771211.81,5150797.45,25,30,60634,2511,1904.01
1436629,-9760480.7,5162691.08,24,49,60626,2424,107.01
997717,-9755449.79,5139104.04,9,25,60616,0914,8411
223372,-9763561.73,5147114.48,14,26,60651,1422,2309
417416,-9759034.12,5151661.84,19,32,60657,1932,627
1297021,-9763527.02,5159508.32,20,40,60659,2011,207.01
1313178,-9771557.71,5152974.86,16,36,60634,1633,1702
438218,-9760500.97,5152474.4,19,32,60618,1921,511
629784,-9769907.09,5141159.01,15,29,60644,1513,8314
2528629,-9762650.83,5128193.92,8,16,60629,0823,6603.01
97592,-9755045.7,5143299.94,1,42,60603,0122,8391
820616,-9760336.15,5139670.36,12,25,60608,1234,8412
2492050,-9768593.08,5130596.66,8,23,60638,0814,5607
1488334,-9766037.59,5131173.81,8,14,60632,0815,5703
2072244,-9748523.05,5123866.67,4,8,60649,0414,4312
1006211,-9753120.43,5136900.45,1,4,60616,0133,3501
2205299,-9754402.83,5115549.67,5,34,60628,0513,4910
2220461,-9753470.63,5113194.11,5,9,60628,0532,5301
1585412,-9753457.86,5133379.56,2,3,60653,0215,8358
1676569,-9748497.98,5125748.77,3,5,60649,0333,4306
1974133,-9758767.4,5124562.15,6,17,60620,0611,7104
2197095,-9759401.19,5116203.55,22,19,60643,2212,7207
1524534,-9761886.59,5130583.88,9,14,60632,0923,6305
311348,-9768713.15,5147983.29,25,37,60639,2533,2502
344440,-9767687.03,5143112.9,11,28,60644,1113,2518
919885,-9761058.85,5135938.17,9,25,60608,0911,8403
432189,-9759744.13,5152355.91,19,47,60657,1922,625
105181,-9755849.55,5143684.2,1,42,60606,0121,2801
1989303,-9756786.4,5120987.04,22,21,60620,2222,7302.02
646994,-9764322.52,5141519.46,11,24,60624,1133,8430
1022601,-9767806.52,5151580.31,25,31,60641,2521,1901
2074552,-9748242.24,5123871.41,4,7,60649,0414,4312
1960872,-9753584.58,5122598.88,6,6,60619,0632,4403
1227313,-9772213.87,5157762.35,16,45,60630,1622,1103
2176313,-9756717.45,5116519.82,22,34,60643,2232,7307
1927791,-9750277.16,5122061.12,4,8,60619,0412,8343
1144546,-9770853.46,5157124.44,16,45,60630,1622,1104
2532053,-9762112.49,5127587.31,8,17,60629,0823,6606
2483565,-9771029.31,5130109.5,8,23,60638,0811,5608
1455559,-9765316.56,5136876.6,10,22,60623,1031,3017.02
2498379,-9773895.91,5129301.81,8,23,60638,0811,5610
1989645,-9757129.59,5119878.82,22,21,60620,2222,7302.02
2196853,-9758084.71,5116215.46,22,19,60643,2212,7207
230018,-9761452.44,5147760.1,14,1,60647,1434,2406
76832,-9758954.5,5145619.48,12,1,60642,1213,2420
1977334,-9755900.17,5120852.94,22,21,60620,2223,7115
2495652,-9771286.55,5128936.25,8,13,60638,0811,5611
810946,-9764549.77,5137693.93,10,22,60623,1032,3017.01
2244515,-9747724.44,5116540.73,4,7,60617,0434,8388
1243604,-9773539.76,5160565.43,16,41,60631,1611,1002
2102013,-9751723.19,5120003.32,4,8,60619,0413,4701
69735,-9758996.21,5147259.39,14,2,60642,1433,2416
136973,-9758634.52,5143828.36,12,27,60607,1215,8330
1045897,-9761912.29,5154773.4,19,47,60618,1911,503
1165192,-9766662.46,5156957.12,17,39,60630,1712,1404
2307218,-9747286.34,5118648.92,4,10,60617,0431,5102
823427,-9760602.26,5139319.6,12,25,60608,1234,8412
945574,-9763744.59,5134563.65,9,12,60632,0911,5803
20135,-9757896.09,5146554.27,18,27,60642,1822,8422
36955,-9758676.76,5147627.09,14,2,60642,1433,8423
2005822,-9756081.41,5118625.94,22,34,60628,2223,7305
525350,-9759540.11,5153023.58,19,47,60657,1922,8319
957658,-9763335.05,5133007.59,8,14,60632,0821,5804
545345,-9760865.27,5153477.34,19,47,60618,1921,505
1263282,-9775640.84,5163497.56,16,41,60631,1611,901
2255149,-9753162.12,5117715.49,5,9,60628,0511,4908
1441302,-9759342.08,5158471.65,20,40,60640,2012,309
422827,-9760114.12,5150997.13,19,32,60657,1931,513
487107,-9767351.88,5150664.28,25,31,60639,2521,2002
475560,-9765432.45,5150210.35,25,31,60647,2524,2207.02
2009615,-9756038.15,5118258.73,22,34,60628,2232,7305
265811,-9765667.16,5147324.64,25,26,60651,2534,2306
2008547,-9755990.2,5119222.14,22,21,60628,2223,7305
1707131,-9757100.24,5128172.53,7,16,60621,0712,8348
140522,-9757117.88,5143357.6,12,27,60607,1224,8330
743890,-9761022.17,5142985.92,12,27,60612,1223,2809
2130467,-9745410.08,5122733.17,4,10,60617,0424,4602
1293574,-9777473.4,5152947.04,16,38,60634,1631,1705
792450,-9763802.81,5137879.15,10,12,60623,1024,3008
1552555,-9759334.92,5132217.06,9,15,60609,0931,6113
230409,-9762611.2,5148466.43,14,1,60647,1421,2225
1485433,-9765731.56,5131206.48,8,14,60632,0815,5703
609494,-9769344.25,5146005.37,15,37,60651,1524,2512
2532481,-9761463.36,5127542.99,8,16,60629,0825,6606
2395088,-9764176.13,5117008.69,22,19,60655,2211,7402
978672,-9756585.27,5136629.25,9,11,60616,0915,8398
284815,-9765998.36,5148847.96,25,35,60639,2525,2004.02
138353,-9756982.91,5143738.89,12,27,60607,1224,8330
863098,-9756977.38,5139641.79,12,25,60608,1235,3103
1872717,-9763450.95,5128734.44,8,23,60629,0823,6604
1139129,-9769504.13,5156717.22,16,45,60630,1623,1105.02
1157604,-9770179.54,5154048.87,16,38,60641,1624,1503
2463551,-9764751.5,5125851.84,8,13,60629,0833,6504
2412421,-9751863.92,5109738.25,5,9,60827,0533,5401.01
1116881,-9762907.09,5155217.11,17,33,60625,1724,1408
1887540,-9752730.87,5125693.95,3,6,60619,0323,6909
1476750,-9765098.74,5132620.09,8,14,60632,0821,5701
731528,-9763319.02,5141034.56,11,24,60612,1134,8386
842609,-9757156.48,5143145.64,12,25,60607,1232,8331
2013554,-9757041.36,5117632.43,22,34,60643,2232,7306
1266574,-9770114.36,5161669.08,16,41,60646,1621,1202
492765,-9766783.6,5149451.25,25,31,60639,2522,2003
456544,-9764181.94,5150657.55,14,35,60647,1412,2206.02
521861,-9757278.34,5152653.54,19,44,60657,1924,621
2158578,-9755953.77,5115281.07,22,34,60628,2233,4911
230803,-9762423.99,5148287.04,14,1,60647,1421,2225
969382,-9757476.47,5138018.4,9,11,60608,0913,8402
2394388,-9762864.31,5116706.72,22,19,60655,2211,7402
1779930,-9758020.21,5123957.56,6,17,60620,0612,7102
1385029,-9762822.83,5160965.98,24,50,60645,2412,206.01
1050524,-9761903.69,5156038.69,19,40,60625,1911,407
685102,-9769938.71,5142992.76,15,29,60644,1513,2521.01
2264244,-9747916.16,5118295.18,4,7,60617,0431,5103
2403659,-9762817.08,5116485.34,22,19,60655,2211,7401
2533557,-9761010.19,5127598.68,8,16,60629,0825,6606
1526521,-9761689.5,5130406.21,9,14,60632,0923,6305
1279228,-9773220.89,5158889.13,16,41,60631,1612,1003
1000510,-9755134.22,5138957.79,9,25,60616,0914,8411
757061,-9764244.0,5139590.96,10,24,60623,1021,2922
1141362,-9770338.48,5157321.12,16,45,60630,1623,1104
294049,-9765475.91,5144815.95,11,37,60624,1122,2315
433820,-9760837.29,5151286.0,19,1,60618,1931,8437
1631187,-9753598.55,5130650.43,2,3,60615,0231,4003
1239814,-9772115.16,5155360.63,16,38,60630,1622,1505.01
2249878,-9754991.93,5118054.15,5,9,60628,0511,4907
2388567,-9761056.88,5115876.27,22,19,60655,2212,7503
693293,-9770121.76,5143627.47,15,29,60644,1512,2520
163724,-9761820.34,5147235.39,14,1,60622,1423,2411
1725042,-9756127.97,5125895.92,7,6,60621,0732,6812
744991,-9761894.2,5140772.61,10,28,60608,1023,8433
2067386,-9747416.39,5124516.73,4,7,60649,0421,4313.02
1927634,-9750252.1,5122680.62,4,8,60619,0412,8343
112115,-9753720.08,5144839.68,18,42,60611,1834,814.03
2421974,-9763008.8,5125406.14,8,18,60629,0831,6611
1655821,-9753521.44,5127482.45,3,20,60637,0312,8425
1290098,-9778272.08,5155045.58,16,38,60656,1614,7608.02
270042,-9764577.81,5147022.53,14,26,60651,1422,2308
902500,-9758918.21,5136670.19,9,12,60608,0912,8404
1626499,-9750336.5,5130349.91,2,5,60637,0235,4111
709936,-9773512.8,5149536.79,25,36,60707,2512,8316
282694,-9767002.26,5148400.12,25,36,60639,2533,8312
939231,-9760846.33,5132324.71,9,12,60609,0924,6103
1727985,-9756966.84,5126621.8,7,6,60621,0723,6811
1145078,-9770877.54,5156580.83,16,45,60630,1622,1104
1674576,-9748030.29,5126263.96,3,5,60649,0331,4301.02
832688,-9760122.86,5143416.86,12,27,60612,1223,8381
754896,-9763920.98,5140878.78,10,24,60623,1021,2912
624375,-9769358.33,5144658.25,15,37,60644,1523,2515
1482325,-9766309.23,5133013.97,8,14,60632,0815,5702
1220140,-9771624.84,5162545.86,16,41,60646,1621,1201
1128300,-9771280.12,5159208.0,16,45,60646,1622,1101
1221393,-9771263.58,5162124.58,16,41,60646,1621,1201
2331286,-9743948.51,5116404.3,4,10,60617,0432,5204
192964,-9762981.11,5145493.13,12,27,60622,1211,8366
422458,-9760295.66,5151485.73,19,32,60657,1931,513
494734,-9764339.43,5151442.41,14,35,60618,1412,2106.02
2203224,-9753883.15,5114634.39,5,9,60628,0531,4914
1313955,-9771737.64,5153499.3,16,38,60634,1633,1702
1220128,-9770698.83,5161230.74,16,41,60646,1621,1201
1635746,-9753438.25,5129489.11,2,20,60637,0232,4004
562849,-9758779.92,5154740.33,19,46,60613,1915,8307
791202,-9764111.29,5137740.42,10,22,60623,1024,3007
1898738,-9753610.86,5123908.15,6,6,60619,0623,6913
1862122,-9761494.13,5125296.35,8,18,60629,0831,6610
505650,-9764051.77,5152969.33,17,35,60618,1733,8311
2002796,-9757749.16,5119311.6,22,21,60643,2213,7304
1282545,-9775811.61,5158755.36,16,41,60631,1612,1004
835125,-9760238.57,5141727.41,12,27,60612,1225,8382
1263971,-9774989.47,5163662.73,16,41,60631,1611,901
261518,-9765600.97,5145866.24,11,37,60651,1112,2312
2517756,-9768612.39,5127619.72,8,13,60638,0813,6407
1044992,-9761468.0,5154830.44,19,47,60618,1911,503
2148299,-9752024.93,5121234.34,6,8,60619,0632,4408
2207902,-9754605.16,5116831.11,5,34,60628,0512,4910
2181381,-9754810.46,5112982.16,5,34,60628,0522,5302
673910,-9769262.89,5142623.44,15,29,60644,1522,2521.02
1759819,-9757041.12,5125127.85,7,17,60621,0733,6814
2059589,-9761309.77,5123490.18,8,18,60652,0835,7005.01
1831216,-9761633.1,5129045.86,8,16,60629,0824,8350
304858,-9766701.35,5148668.39,25,35,60639,2522,2004.01
971942,-9756218.93,5137984.92,9,11,60616,0914,8402
2373023,-9758798.06,5118709.12,22,19,60643,2213,7202
1018257,-9766753.98,5152422.69,17,30,60641,1731,1612
1256441,-9776084.28,5162051.93,16,41,60631,1611,902
244027,-9763052.02,5149049.43,14,32,60647,1414,2212
1798158,-9760231.94,5129999.28,7,15,60636,0715,6705
200330,-9762988.69,5143445.0,12,27,60612,1222,8371
2948,-9755292.58,5147371.07,18,27,60610,1821,803
519701,-9758980.36,5152212.94,19,44,60657,1922,624
1786395,-9754398.27,5120568.49,6,21,60620,0634,8424
2319813,-9744381.26,5114050.61,4,10,60617,0433,5205
2133027,-9745998.9,5121618.24,4,10,60617,0424,4607
418329,-9758837.63,5151038.38,19,32,60657,1932,627
2415000,-9763979.91,5124068.7,8,18,60652,0835,7001
240651,-9763951.05,5149686.23,14,35,60647,1413,2211
2361682,-9758983.87,5164069.56,24,49,60626,2422,101
302904,-9766294.31,5144554.06,11,28,60624,1111,8421
1254673,-9771296.26,5154512.04,16,38,60634,1624,1505.02
1513609,-9762558.77,5133107.69,9,15,60632,0922,5805.02
263986,-9766055.64,5146513.02,25,37,60651,2534,2306
439665,-9761788.09,5151124.0,14,33,60618,1411,2109
275673,-9765139.33,5148215.82,25,26,60647,2535,2229
1562304,-9756487.05,5130646.04,9,20,60609,0935,8438
361459,-9765186.96,5143302.59,11,28,60624,1122,2601
1916758,-9750190.16,5125438.16,3,7,60619,0324,4304
1518179,-9759950.15,5132312.13,9,15,60609,0931,6115
172411,-9763431.74,5145299.4,12,27,60612,1221,8367
1049505,-9762128.69,5156134.02,19,40,60625,1911,407
1918379,-9752458.53,5123012.88,6,6,60619,0631,4402.01
480966,-9764695.32,5150896.55,25,30,60618,2523,2105.02
634471,-9767974.39,5142296.35,15,29,60644,1533,2522.02
891708,-9754716.57,5140059.5,1,3,60605,0131,3302
2073557,-9747846.52,5124138.03,4,7,60649,0414,4312
267818,-9766042.24,5147449.89,25,26,60651,2534,2306
2349215,-9757509.32,5156710.16,20,46,60640,2024,313
359533,-9765065.21,5143874.72,11,37,60624,1122,2601
1581456,-9752020.43,5132662.39,2,4,60653,0222,3903
1756348,-9758476.21,5127774.87,7,16,60636,0725,6711
2229331,-9754052.27,5115436.19,5,9,60628,0513,4909.01
2459864,-9764507.32,5125418.4,8,13,60629,0833,6504
2116906,-9746171.6,5118429.55,4,10,60617,0431,5101
537655,-9758380.22,5153923.56,19,44,60613,1923,605
1309792,-9770983.8,5153544.98,16,38,60634,1633,1506
