id,x,y,pd,ward,zipcode,beat,ct
5018,-9766196.72,5143119.37,11,28,60624,0922,2606
5019,-9749532.65,5131223.76,2,5,60615,0234,4101
5020,-9759826.76,5142836.02,12,27,60612,1225,
5021,-9762480.45,5145687.33,12,26,60622,0231,2427
5022,-9760012.72,5142261.44,12,28,,1225,8381
5023,-9761081.83,5160225.82,24,50,60659,,209.01
5024,-9765574.3,5137012.76,10,22,60623,1031,
5025,-9753026.63,5120400.03,6,,60619,0633,4409
5026,-9764140.05,5158831.84,,3,60659,1711,1303
5027,-9763358.34,5154179.46,17,33,60619,1724,1606.02
5028,-9759076.22,5164310.42,24,49,60626,2422,
5029,-9769856.18,5153991.47,16,38,60641,1624,1503
5030,-9756949.58,5126585.61,7,6,60621,0723,6811
5031,-9769525.63,5160621.02,16,41,60646,1621,1202
5032,-9749670.99,5127035.44,3,,60649,0332,4302
5033,-9757379.07,5148829.43,18,43,60614,,711
5034,-9756270.79,5131997.69,9,11,60827,0935,
5035,-9770628.29,5148713.77,25,36,60639,,1913.02
5036,-9752556.19,5121483.68,6,29,60619,0632,4407
5037,-9765198.88,5124066.33,8,18,60652,0834,7002
5038,-9767049.7,5123514.78,8,18,60652,0834,7002
5039,-9763685.25,5139001.08,,24,,1024,
5040,-9765757.08,5130684.37,8,23,60632,0815,6202
5041,-9763903.81,5149844.23,14,,60647,1413,2206.01
5042,-9764075.18,5150089.3,14,46,60647,1413,2206.02
5043,-9761170.75,5153584.77,19,47,60618,1921,505
5044,-9761046.16,5141862.77,12,28,60612,1225,2828
5045,-9762605.75,5125668.98,8,18,60629,1631,6611
5046,-9768869.34,5156906.22,,45,60630,1623,1105.02
5047,-9778870.27,5158031.35,16,41,60656,1614,7608.01
5048,-9771525.72,5147819.74,25,29,60639,2513,2504
5049,-9764712.79,5148163.86,25,1,60647,2535,2229
5050,-9762791.07,5146177.41,12,26,60622,1211,2409
5051,-9768333.33,5151949.96,16,31,60641,1634,
5052,-9754472.56,5136806.35,,3,60616,0133,8392
5053,-9751978.57,5128691.54,2,20,60637,0235,4204
5054,-9770160.63,5152761.16,16,36,,1633,1512
5055,-9760953.64,5112960.45,22,19,60655,,7504
5056,-9747990.08,5125644.32,3,7,60649,0334,4306
5057,-9757506.99,5148343.33,18,43,60614,1813,8326
5058,-9756752.7,5124148.01,6,17,60620,0621,7102
5059,-9760705.33,5124897.64,8,18,60636,0835,6610
5060,-9768038.54,5131383.62,8,22,60638,0814,5603
5061,-9751485.97,5123393.07,6,8,,0631,4401.01
5062,-9763898.47,5116020.73,22,19,60655,1113,7402
5063,-9760915.55,5141394.31,12,28,60612,1225,2828
5064,-9758626.24,5126890.68,7,16,60636,0725,6716
5065,-9764490.71,5155676.37,17,33,60625,1723,1407.02
5066,-9762612.5,5143273.24,12,27,60612,1222,8370
5067,-9748832.7,5118855.83,4,7,60660,0431,5103
5068,-9765001.56,5140609.06,10,20,60644,1011,
5069,-9753507.28,5109189.47,24,9,60827,0533,5401.01
5070,-9747186.87,5120971.46,4,7,60617,0423,4805
5071,-9767924.63,5151343.06,25,31,60641,2521,1902
5072,-9770725.89,5130483.49,8,23,60638,0811,5608
5073,-9758146.89,5153471.97,19,44,60613,1923,611
5074,-9763523.45,5150437.5,14,32,60647,1411,2205
5075,-9756610.57,5124478.48,6,17,60605,0621,7102
5076,-9759840.21,5162341.95,24,49,60626,2424,107.02
5077,-9759688.52,5129070.13,7,15,,0714,6706
5078,-9750155.18,5122358.88,16,8,60619,0412,8343
5079,-9754210.14,5131651.93,2,3,60615,0224,3818
5080,-9766494.97,5146871.76,25,26,60651,2534,2306
5081,-9758647.63,5150236.75,19,2,60614,1932,706
5082,-9770918.23,5150542.05,25,30,60639,2514,1906.02
5083,-9766493.09,5147362.14,25,26,60651,2534,2306
5084,-9761326.75,5148374.32,14,1,60647,1434,8324
5085,-9759919.16,5148288.71,14,32,,1434,8310
5086,-9756218.22,5150119.26,19,43,60614,1935,1609
5087,-9758929.49,5114746.77,22,19,60643,,7505
5088,-9764914.94,5122610.91,8,,60652,0834,7004.01
5089,-9754486.93,5144669.07,18,42,60623,1834,815
5090,-9768675.67,5157786.49,16,39,60630,1621,1204
5091,-9767995.08,5153633.83,1,,60641,1634,1508
5092,-9758308.64,5125597.12,7,16,60636,0734,6719
5093,-9748551.84,5125969.69,3,31,60649,0333,4306
5094,-9760898.02,5141291.41,12,28,60612,,2828
5095,-9770248.49,5145631.36,15,29,60651,2424,2513
5096,-9765723.53,5137809.35,,22,60623,1013,3018.02
5097,-9769431.46,5153734.96,16,38,60641,1634,1507
5098,-9764509.81,5130766.86,8,23,60632,,6201
5099,-9767127.44,5155364.12,17,39,60630,1722,1601
5100,-9757448.06,5137235.39,9,11,60608,0913,6006
5101,-9755808.63,5123855.9,6,17,60620,0621,6912
5102,-9766602.89,5143667.32,11,28,60624,1114,2603
5103,-9754685.04,5146129.3,18,42,60611,1824,812.01
5104,-9759291.46,5155549.82,19,47,60640,1912,319
5105,-9767680.99,5148563.29,25,36,60639,2522,1910
5106,-9762030.65,5140448.76,10,28,60608,1023,8433
5107,-9755219.68,5145845.9,18,2,60610,1832,
5108,-9764105.97,5136922.84,10,22,60623,1032,3016
5109,-9764293.5,5121893.27,8,18,60652,0834,7004.02
5110,-9759853.39,5138404.04,10,25,60608,1034,8432
5111,-9758540.24,5143073.45,12,27,60607,1224,8331
5112,-9754785.84,5144747.84,18,42,60654,1831,816
5113,-9761214.37,5132577.51,9,15,60632,0922,5808
5114,-9759909.64,5130453.92,9,16,60609,0932,6116
5115,-9770816.27,5152865.61,16,36,60634,1633,209.02
5116,-9760742.31,5162836.18,24,49,60619,2424,107.01
5117,-9770176.75,5145816.24,15,29,60651,1511,2513
5118,-9763922.42,5142913.06,11,28,60624,1124,2713
5119,-9770442.04,5149676.48,25,30,60639,2515,
5120,-9768253.15,5153215.62,16,30,60606,1634,1508
5121,-9768331.68,5154003.17,16,45,60641,1624,1502
5122,-9764805.2,5115577.36,22,19,60655,2211,7403
5123,-9758055.26,5158945.85,20,48,60660,2022,306.03
5124,-9772669.34,5158740.98,16,41,60631,1612,1003
5125,-9762720.3,5116387.46,22,19,60655,2211,7401
5126,-9757525.44,5136481.4,9,11,60608,0913,3815
5127,-9752788.29,5120509.21,6,9,60619,0633,4409
5128,-9759914.98,5146438.55,12,1,60622,1212,2422
5129,-9755545.75,5145595.33,18,27,60610,1823,818
5130,-9768361.85,5156191.32,16,45,60630,,1204
5131,-9764182.3,5146805.73,14,26,60651,1422,2309
5132,-9764539.54,5156242.58,17,33,60625,1211,1407.01
5133,-9763028.28,5127325.8,8,17,60629,0831,6608
5134,-9755344.09,5136458.8,9,11,60616,0915,3405
5135,-9760232.25,5152495.1,19,32,60657,1922,507
5136,-9759796.4,5123637.54,6,18,60620,0611,7104
5137,-9770517.17,5158423.12,16,45,60630,1622,1102
5138,-9771265.9,5155082.19,16,,60630,1622,1504.02
5139,-9753083.48,5127733.42,3,20,60637,0312,4207
5140,-9757931.52,5156978.53,20,48,60640,2024,312
5141,-9765543.18,5127141.89,8,13,60629,0833,6503.01
5142,-9762233.65,5141244.79,11,28,60612,1135,8433
5143,-9755354.55,5124827.26,7,6,60621,0731,6911
5144,-9758206.95,5137160.01,9,11,60608,0913,6007
5145,-9755627.12,5144717.47,18,42,60654,1831,
5146,-9759837.59,5122142.55,6,18,60620,0614,7112
5147,-9757077.44,5150396.15,19,43,60640,1935,703
5148,-9760492.11,5148036.88,14,32,60647,1434,8310
5149,-9759753.09,5125631.01,7,17,60636,0735,6720
5150,-9756982.04,5113661.59,5,34,60643,0524,5303
5151,-9758383.67,5128824.26,7,16,60636,0713,6708
5152,-9761391.74,5141168.77,11,28,60612,0221,2827
5153,-9756693.83,5138999.22,31,11,60616,1235,3102
5154,-9760034.93,5118668.32,22,,60643,,7203
5155,-9762032.61,5138128.03,10,,60608,1834,3012
5156,-9762154.81,5121429.45,8,18,60652,0835,7005.02
5157,-9754259.15,5111781.35,5,47,60628,0523,5305.01
5158,-9760856.98,5152308.32,19,32,60618,1921,510
5159,-9763908.47,5148591.15,14,26,60647,1422,2227
5160,-9763172.77,5127683.36,8,23,60629,0823,811
5161,-9757862.0,5147614.49,24,27,60642,1822,8422
5162,-9749340.83,5128009.91,3,29,60649,,8439
5163,-9773930.77,5152874.93,16,38,60634,1632,1703
5164,-9756972.56,5121041.29,22,21,60620,2222,7114
5165,-9754613.68,5115438.13,,34,60628,0513,
5166,-9770859.05,5149509.36,25,36,60639,2515,1913.02
5167,-9758006.63,5156589.6,20,46,60640,2024,312
5168,-9752586.15,5135261.7,2,4,60653,0212,3602
5169,-9764210.69,5142860.64,11,28,60624,1123,2714
5170,-9749371.25,5123823.64,19,8,60617,1933,4605
5171,-9766142.47,5153562.42,17,,60641,1732,1610
5172,-9757176.43,5117616.73,22,34,60643,2232,7306
5173,-9755392.63,5139086.58,9,25,60616,0914,8411
5174,-9761107.38,5136040.61,9,43,60608,0911,8403
5175,-9753519.59,5118458.67,5,9,60628,0511,4905
5176,-9765201.04,5130468.7,8,23,60632,0822,6201
5177,-9767590.87,5142551.8,11,28,,1131,
5178,-9765935.29,5160158.22,11,39,60659,1711,1203
5179,-9766480.16,5149320.37,25,35,60639,2522,8412
5180,-9753322.16,5145307.88,18,42,60611,1834,814.01
5181,-9745557.14,5120603.71,4,10,60617,0424,4610
5182,-9753657.99,5126642.7,3,20,60637,0322,6904
5183,-9763432.15,5138456.78,,12,60623,1024,3008
5184,-9759848.12,5151486.62,1,32,60657,1931,513
5185,-9764178.15,5115065.11,22,19,60655,2211,7403
5186,-9754858.08,5145512.13,15,2,60654,1832,816
5187,-9761641.15,5153922.02,19,47,60618,1921,8437
5188,-9764265.75,5144680.11,11,27,60624,1121,2315
5189,-9757686.74,5155886.13,19,46,60640,1914,8307
5190,-9753295.68,5125553.22,3,6,60619,,6910
5191,-9770557.46,5147007.71,25,29,60651,2531,2506
5192,-9761005.7,5155860.49,19,47,60625,1911,406
5193,-9755393.27,5131966.17,9,3,60609,0935,8356
5194,-9750434.62,5122953.32,4,8,60619,0411,8343
5195,-9766504.37,5136150.06,10,,60623,1031,8305
5196,-9774438.83,5158078.55,16,41,,1613,1006
5197,-9761544.2,5148019.44,14,1,60647,1434,
5198,-9759561.49,5153876.41,19,47,60613,1922,603
5199,-9758549.55,5162578.75,24,49,60626,2423,104
5200,-9757069.61,5122584.74,6,21,60620,0613,7110
5201,-9774622.98,5160735.73,16,41,60631,1611,902
5202,-9743457.23,5116424.71,4,46,60617,0432,5204
5203,-9757543.4,5154756.05,19,46,60613,,321
5204,-9759559.74,5161640.06,24,49,60626,2432,8306
5205,-9757419.94,5141612.1,12,25,60659,1232,8333
5206,-9754927.51,5139313.03,1,3,60616,0131,3302
5207,-9765840.57,5129925.89,8,13,60629,0813,6203
5208,-9757935.26,5124010.41,6,17,60620,0612,7102
5209,-9773795.84,5150349.62,25,36,60707,0712,8316
5210,-9757181.81,5131566.95,9,20,60609,0933,6110
5211,-9750264.3,5121550.74,4,8,60619,0412,
5212,-9751516.45,5133776.37,2,4,60653,0214,8364
5213,-9757828.29,5146538.81,18,27,60642,1822,1901
5214,-9747239.32,5119945.69,4,7,60617,0423,4805
5215,-9763845.97,5149720.95,14,35,60647,1413,2206.01
5216,-9754596.94,5116919.41,5,34,60628,0512,4910
5217,-9766334.11,5154833.89,,39,60641,1722,1603
5218,-9771842.75,5159405.13,16,45,60646,1622,1001
5219,-9752457.16,5130218.55,,20,60637,0233,3012
5220,-9755853.53,5137781.45,9,11,60616,,
5221,-9762399.29,5117078.67,22,21,60655,2211,7401
5222,-9768812.02,5144712.72,15,37,60644,1532,2516
5223,-9759346.34,5157875.16,20,,60640,2012,309
5224,-9770236.0,5153177.89,16,36,60634,1633,1506
5225,-9760529.3,5160862.69,24,,60645,2412,205
5226,-9746373.87,5120901.25,4,10,60617,0423,8339
5227,-9774199.94,5151466.22,25,29,60634,2511,1801
5228,-9762111.55,5128350.88,8,16,60629,0823,6603.02
5229,-9765019.99,5156086.63,17,35,,1723,3815
5230,-9770353.62,5144675.02,15,29,60644,1512,2514
5231,-9771654.66,5149353.53,,36,60639,2512,1913.01
5232,-9766986.39,5152187.08,17,,60641,1731,1612
5233,-9763328.46,5127378.66,8,23,60629,0823,
5234,-9757654.73,5145264.3,12,27,,1214,2435
5235,-9757281.22,5153782.11,19,46,60613,1923,8321
5236,-9755382.36,5116452.19,22,34,60628,2233,4911
5237,-9761626.29,5163792.15,24,49,60645,2411,201
5238,-9770079.38,5152616.88,16,36,60641,1633,
5239,-9758089.41,5125417.27,7,6,60636,0734,6718
5240,-9761188.71,5154114.62,19,47,,1911,7109
5241,-9756145.77,5132387.1,9,11,60609,0935,8438
5242,-9757763.3,5147158.92,18,,60642,,
5243,-9761129.35,5139655.12,12,25,60608,1234,4207
5244,-9757267.17,5145469.29,12,27,60642,1213,8423
5245,-9758685.9,5147626.72,14,2,60642,1433,8423
5246,-9756585.31,5126414.35,7,6,60621,0723,6811
5247,-9767556.24,5142414.53,11,25,60644,1131,2522.02
5248,-9761652.4,5133107.06,9,,60632,0922,5806
5249,-9750558.13,5125889.94,3,8,60619,0324,4304
5250,-9747690.91,5124151.82,4,7,60649,0421,4313.01
5251,-9759980.36,5155484.65,19,47,60640,1912,8308
5252,-9762969.87,5141919.84,11,28,60612,1134,8373
5253,-9763867.81,5154375.27,17,33,60618,1724,1605.02
5254,-9767562.6,5142142.97,11,24,60644,1131,2522.02
5255,-9761090.5,5132597.06,9,15,60632,0922,5808
5256,-9753859.03,5135729.2,2,4,60616,0211,8395
5257,-9758928.57,5131165.59,9,16,60609,0932,6118
5258,-9760463.17,5161814.44,24,49,60626,2424,107.01
5259,-9766023.44,5137639.36,10,22,60647,1031,3018.02
5260,-9771008.86,5145767.7,24,29,60651,1511,2513
5261,-9760606.75,5155621.46,19,47,60625,1911,409
5262,-9765776.28,5153987.59,17,45,60618,1732,1609
5263,-9750256.12,5128076.93,,20,60607,0314,
5264,-9777411.25,5154258.56,16,38,60634,1614,1705
5265,-9756741.09,5131709.05,9,20,60609,0933,6110
5266,-9759825.78,5128527.64,7,16,60636,0714,6705
5267,-9766817.42,5150827.84,25,31,60612,2523,2001
5268,-9756656.55,5123530.2,6,19,60620,0621,7108
5269,-9754066.45,5116090.53,5,9,60628,0513,4909.01
5270,-9772244.72,5151432.37,25,36,60634,2511,1904.01
5271,-9763359.6,5142460.73,11,28,60612,1124,2712
5272,-9762296.4,5162512.32,24,50,60645,2411,203.02
5273,-9751639.16,5122912.49,6,8,,0631,4401.02
5274,-9763588.2,5144540.51,11,28,60624,1121,8367
5275,-9762651.58,5141815.32,,28,60612,1135,2718
5276,-9749588.27,5129920.92,3,5,60637,0331,4110
5277,-9758538.91,5146281.94,12,27,60642,1213,8423
5278,-9765479.86,5136850.54,2,22,60623,1031,3018.03
5279,-9769178.75,5147991.89,25,37,60639,2532,2503
5280,-9756778.13,5151667.08,19,44,60657,1934,631
5281,-9748367.8,5127437.36,3,5,60649,0331,8439
5282,-9758069.29,5129358.09,7,16,60636,0713,6701
5283,-9756316.71,5134973.4,9,11,60609,,8399
5284,-9757637.91,5126371.14,7,6,60636,0734,8349
5285,-9754259.56,5135131.68,2,3,60653,0213,
5286,-9767787.1,5159183.51,17,39,60666,1711,1203
5287,-9766565.87,5138999.67,10,24,60623,1012,2925
5288,-9767539.81,5153466.61,17,30,60641,1731,8317
5289,-9771455.46,5147653.66,25,,60639,2513,2504
5290,-9759644.72,5164283.03,24,49,60626,2422,
5291,-9769676.69,5130961.08,8,14,60638,0814,5607
5292,-9763868.97,5143445.11,11,28,,1123,8368
5293,-9754815.52,5116660.55,5,,60628,0512,4910
5294,-9749151.76,5124007.28,4,8,60649,0623,8342
5295,-9747539.46,5120467.75,4,7,60617,0423,4805
5296,-9756830.82,5147834.53,18,2,60614,1813,718
5297,-9758334.99,5115531.44,22,34,60643,2234,7501
5298,-9754467.58,5135060.36,2,3,60653,0213,3514
5299,-9756888.74,5136918.1,9,11,60608,0913,8402
5300,-9763596.72,5132474.92,8,14,60632,0821,5804
5301,-9749496.79,5131268.04,2,5,60615,0234,
5302,-9765995.94,5128957.57,8,13,60629,0813,
5303,-9753770.46,5144574.41,,42,60615,1834,4301.02
5304,-9762847.05,5142859.27,11,27,60612,1724,8370
5305,-9752438.68,5130749.85,15,4,,0233,4003
5306,-9759705.29,5127442.06,7,15,60636,0726,
5307,-9772460.98,5129504.75,8,23,60638,0811,5610
5308,-9752245.73,5128035.86,3,20,60637,0312,4403
5309,-9754639.27,5111236.05,25,9,60628,0523,5305.02
5310,-9758974.4,5159492.49,20,48,60660,2013,305
5311,-9762952.22,5139886.68,10,24,60623,1022,8431
5312,-9753264.42,5117687.49,5,9,60628,0511,4908
5313,-9755543.11,5133762.77,9,3,60609,0925,6007
5314,-9752085.53,5132175.66,2,4,60615,,3904
5315,-9769785.34,5149986.63,25,30,60639,2515,1907.02
5316,-9757328.91,5139983.8,12,25,60608,1235,3104
5317,-9770294.45,5151785.11,16,30,60634,1633,1512
5318,-9758970.34,5133033.28,9,,60609,1832,6103
5319,-9759631.32,5145835.48,12,1,60622,1213,2421
5320,-9766101.17,5148593.73,25,35,60628,2525,2004.02
5321,-9761326.81,5146462.05,14,26,,1423,2411
5322,-9749388.02,5121252.87,4,8,,0412,4801
5323,-9763648.46,5130808.05,8,14,60632,0822,6303
5324,-9765931.85,5123421.53,8,18,60652,0834,7003.01
5325,-9771809.72,5158492.38,16,45,60638,1622,1001
5326,-9749842.13,5124205.73,4,8,60649,0414,8342
5327,-9759717.68,5163045.27,24,49,60626,2423,102.02
5328,-9762415.83,5133110.73,9,15,60632,0922,5805.02
5329,-9757596.44,5150219.93,19,43,,1932,
5330,-9773874.95,5156501.69,16,41,60656,1613,1007
5331,-9771083.79,5150671.89,25,30,60634,2514,1904.02
5332,-9757538.04,5149117.77,18,43,60614,1812,711
5333,-9759256.99,5151600.83,19,32,60657,1931,626
5334,-9761088.69,5149332.75,,32,60647,1414,310
5335,-9756201.12,5128323.44,6,,60621,0711,8348
5336,-9755810.32,5111219.35,5,34,60628,0523,5305.03
5337,-9766487.52,5151144.19,25,31,60641,2523,2001
5338,-9759641.99,5119351.99,22,28,60620,2221,7201
5339,-9773987.82,5151874.14,16,36,60634,1632,1710
5340,-9761637.03,5125779.83,8,37,60629,0422,6610
5341,-9753311.68,5114192.79,5,9,60628,0531,4914
5342,-9764723.65,5152423.21,16,30,60618,1732,8311
5343,-9756053.25,5126125.24,7,6,60621,0732,6812
5344,-9755785.63,5119357.6,22,21,60628,2223,7305
5345,-9750532.7,5131601.48,,4,60615,0222,3907
5346,-9757703.62,5136688.41,9,11,60608,0913,6009
5347,-9762843.83,5116722.97,22,19,60655,2211,7401
5348,-9764856.12,5147163.99,25,26,60651,2535,2307
5349,-9752243.13,5126891.71,3,20,,1724,4212
5350,-9750555.31,5130397.71,2,5,60615,0234,4108
5351,-9753122.66,5133485.08,2,3,60653,0221,
5352,-9766144.51,5154017.91,17,4,60641,1732,1610
5353,-9761218.52,5142847.24,11,27,60612,1125,2808
5354,-9763096.64,5149474.57,14,32,60647,1414,2212
5355,-9761043.11,5144635.83,12,26,60612,1221,2429
5356,-9772253.14,5151107.24,18,36,60634,2511,
5357,-9749929.18,5121888.49,3,8,60617,0412,4503
5358,-9765891.35,5130757.22,8,23,60632,0815,5705
5359,-9750956.28,5130769.97,2,4,60615,0234,4107
5360,-9756990.85,5128440.11,7,16,,0712,8348
5361,-9757230.84,5127941.65,7,16,60621,0724,6810
5362,-9760559.93,5161304.26,,50,60645,2412,205
5363,-9770202.04,5156597.11,16,45,60630,1623,1104
5364,-9756084.02,5117290.09,22,34,60628,2232,7305
5365,-9765391.37,5136175.03,,22,60623,1031,8305
5366,-9759839.28,5158587.01,20,40,60660,2012,304
5367,-9756345.8,5128597.09,7,16,60621,0711,8348
5368,-9770192.54,5129202.52,8,23,60638,0811,5611
5369,-9753058.97,5127127.17,3,20,60637,0312,4207
5370,-9760372.38,5142211.69,12,27,60612,1225,8380
5371,-9755211.33,5143847.97,1,42,60654,0122,8391
5372,-9768926.13,5145292.81,15,,60651,1434,2512
5373,-9759767.87,5153794.23,19,47,60613,1922,603
5374,-9764396.13,5124250.85,8,18,60652,0833,7002
5375,-9763753.55,5150553.41,14,35,60647,1412,2206.02
5376,-9758643.47,5157024.0,20,8,60640,2033,311
5377,-9753268.55,5116523.9,5,9,60628,0512,4909.02
5378,-9762506.24,5156036.21,19,40,60625,1911,
5379,-9764886.69,5123254.25,8,18,60652,0834,7004.01
5380,-9760769.74,5121459.36,6,18,60620,0614,7005.02
5381,-9762194.39,5146592.52,14,26,60637,1423,2426
5382,-9757177.77,5115704.1,22,34,60643,2234,7501
5383,-9764990.39,5131975.35,8,14,60632,0821,5704
5384,-9769051.71,5145613.1,15,37,60651,1524,2512
5385,-9759906.43,5139001.58,12,25,60608,1234,3109
5386,-9760250.43,5115468.37,22,19,60643,1532,7502
5387,-9768583.35,5151825.58,16,31,,1634,1510.01
5388,-9753516.61,5116685.75,5,9,60628,0512,4909.02
5389,-9760465.47,5127352.04,8,16,60636,0832,6607
5390,-9746620.81,5124940.36,,7,60649,0421,4314
5391,-9771835.46,5130340.07,8,23,60638,0811,5609
5392,-9761310.04,5141681.22,11,,60612,1135,2827
5393,-9765747.3,5151169.58,,31,60610,2523,2104
5394,-9751179.87,5129361.23,2,5,60637,0235,4112
5395,-9761329.51,5115885.69,22,19,60655,2212,7503
5396,-9752338.03,5133797.44,2,4,60653,0214,8364
5397,-9770275.0,5127939.21,3,13,60638,0812,6403
5398,-9773739.53,5159859.64,16,41,60666,0424,1002
5399,-9764675.67,5116514.79,22,37,60655,2211,7402
5400,-9761445.91,5150249.22,14,1,60647,1431,8309
5401,-9761489.02,5156477.25,20,47,,2031,402.01
5402,-9771385.28,5129782.31,8,13,60638,0811,5611
5403,-9760124.67,5157348.86,20,40,60640,2032,404.02
5404,-9757130.37,5127267.53,17,6,60621,0724,6810
5405,-9763242.62,5140678.55,10,24,60623,1022,8431
5406,-9759020.8,5114600.73,22,19,60643,2212,1605.01
5407,-9754912.13,5117799.16,5,,60628,0511,4907
5408,-9756460.17,5139627.79,12,11,60616,1235,3102
5409,-9764495.07,5158607.61,17,39,60659,1711,1303
5410,-9767689.99,5127823.8,8,19,60638,0813,701.03
5411,-9767511.68,5144979.62,11,25,60644,1111,2517
5412,-9768756.75,5145270.47,15,37,60651,1531,2511
5413,-9762126.39,5147436.35,2,26,60622,1423,2410
5414,-9759558.57,5128693.7,7,15,,0714,6706
5415,-9762390.58,5155467.8,17,33,60625,1724,1408
5416,-9756559.37,5124474.29,6,17,60620,0621,7102
5417,-9757678.32,5149949.89,19,43,60614,1932,
5418,-9766010.47,5152210.74,17,30,60641,1731,
5419,-9763891.74,5125159.11,8,17,60629,0835,6611
5420,-9744911.98,5110041.7,4,10,60633,0433,5501
5421,-9767260.41,5132651.6,8,22,60632,0815,5601
5422,-9764973.35,5142205.83,11,28,60624,1133,2705
5423,-9763168.26,5155958.7,17,33,60625,1713,507
5424,-9758993.24,5132077.67,9,20,60609,0931,6113
5425,-9760547.7,5163138.83,24,49,60645,0731,102.01
5426,-9760918.83,5155589.26,19,47,,1911,409
5427,-9759455.49,5129497.8,7,15,60636,0715,
5428,-9763163.1,5130114.29,8,14,60632,0822,6303
5429,-9760024.19,5125929.32,7,17,60636,0735,6715
5430,-9769607.24,5146744.31,31,37,60651,2532,2507
5431,-9747814.05,5124009.95,4,7,60649,0421,4313.01
5432,-9751570.76,5127172.53,17,5,60637,0321,8344
5433,-9748973.02,5119129.24,4,38,60617,0431,5103
5434,-9759169.35,5146691.87,14,1,60622,1433,2415
5435,-9773555.22,5151716.81,16,36,60634,1632,1710
5436,-9759392.29,5147512.81,14,2,60622,1433,
5437,-9762809.71,5155417.52,17,33,60625,1724,1408
5438,-9770421.49,5145861.11,15,29,60651,1511,2513
5439,-9752596.35,5135277.88,2,4,60653,0212,506
5440,-9747689.24,5125704.29,3,7,60649,0334,4307
5441,-9748059.35,5124985.31,3,7,60649,0334,1202
5442,-9763790.96,5150008.41,14,35,60652,1413,2206.02
5443,-9760540.11,5156374.3,20,47,60625,2032,404.02
5444,-9762135.3,5157744.87,20,40,60625,2011,402.02
5445,-9762124.6,5135602.88,9,12,,0911,
5446,-9759750.16,5142267.1,12,16,60612,1231,8381
5447,-9755884.57,5125695.0,7,6,60621,0732,6813
5448,-9762749.81,5143075.6,11,27,60612,1124,8370
5449,-9756930.31,5123780.17,6,17,60620,0621,7108
5450,-9765019.54,5139885.0,10,24,60623,1014,8387
5451,-9756133.08,5141633.9,1,25,60607,0124,8419
5452,-9763877.63,5144845.38,11,27,60624,1121,8367
5453,-9766144.43,5128653.56,8,13,60629,0813,2227
5454,-9755366.25,5110287.64,20,9,60628,0523,5305.03
5455,-9773898.83,5158456.48,,41,,1612,1003
5456,-9755748.77,5120883.54,22,21,60620,2223,
5457,-9762124.6,5137317.47,10,24,60608,1034,4804
5458,-9766109.74,5148370.84,25,35,60639,2534,8312
5459,-9755122.09,5136970.02,9,11,,0914,3404
5460,-9768175.61,5142037.23,5,29,60644,1533,1403.02
5461,-9754161.7,5133245.52,2,3,60653,0215,3807
5462,-9744459.13,5109437.92,4,10,60633,0433,5501
5463,-9748708.05,5122793.91,4,8,60617,0414,4605
5464,-9760110.01,5127690.01,7,16,60636,0726,6714
5465,-9756087.5,5149647.62,12,43,,1812,713
5466,-9766941.97,5148935.1,,36,60639,2522,2004.01
5467,-9774999.28,5151282.66,25,29,60653,2511,1709
5468,-9763868.05,5133017.27,8,14,60632,0821,5804
5469,-9765069.8,5130679.69,8,23,60632,0822,6201
5470,-9760285.57,5163678.94,3,49,60641,2424,102.01
5471,-9758469.64,5139318.88,12,25,60608,1235,3106
5472,-9760866.54,5125623.24,8,18,60629,0832,6610
5473,-9750276.79,5124925.24,,8,60619,0324,4304
5474,-9770818.38,5153543.61,16,38,60634,1633,1506
5475,-9760021.14,5151172.16,,32,60657,1931,102.01
5476,-9756229.26,5112040.56,5,34,60628,0523,
5477,-9760656.96,5162182.54,24,49,60626,2424,107.01
5478,-9761363.81,5160680.16,24,50,60645,2412,205
5479,-9757536.62,5121271.8,22,21,60620,2222,7114
5480,-9761148.71,5147742.2,14,,60647,1434,2405
5481,-9764724.92,5125748.59,,13,60629,0833,6504
5482,-9757543.77,5129328.94,7,16,60621,0712,6805
5483,-9747084.06,5115966.29,4,10,60617,0434,8388
5484,-9766167.47,5154893.28,17,39,60641,1722,1603
5485,-9757505.12,5152494.77,19,44,60657,1924,621
5486,-9760553.98,5137220.29,10,25,60608,1034,8413
5487,-9748243.98,5120034.65,4,7,60617,0413,4804
5488,-9757003.02,5144721.22,12,27,60642,1214,2435
5489,-9759265.79,5122559.02,6,49,60620,1115,7112
5490,-9763398.43,5137667.69,,12,60623,1032,8408
5491,-9760525.05,5146909.02,14,2,60622,1424,2413
5492,-9760864.21,5145230.97,12,1,60613,1221,2429
5493,-9753297.97,5124259.4,,6,60619,0623,634
5494,-9753524.19,5130848.05,2,3,60615,0231,8361
5495,-9763433.61,5162781.22,24,50,60645,2411,202
5496,-9757648.25,5152186.63,19,44,60657,1924,622
5497,-9774046.33,5151163.84,25,29,60634,1724,1801
5498,-9755321.34,5143361.55,1,42,60602,0122,8391
5499,-9757784.49,5143772.5,12,27,60607,1224,8330
5500,-9757680.71,5152244.29,19,44,60657,1924,622
5501,-9758944.45,5136255.17,9,12,60608,0912,8404
5502,-9763285.31,5137731.87,10,12,60623,1024,3008
5503,-9757184.46,5137180.88,9,11,,0913,8402
